Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
375066,Fulfilment en Proceso,2020-07-28T01:40:30.640Z,30586140,2,160
375066,Fulfilment en Proceso,2020-07-28T01:40:30.640Z,40459727,1,1463.2
375066,Fulfilment en Proceso,2020-07-28T01:40:30.640Z,40884766,1,250.75
374781,Solicitud de Devolución Iniciada,2020-07-28T00:43:09.482Z,40674581,1,516
374702,Asignado,2020-07-28T00:23:33.428Z,40792075,1,449.7
374426,Asignado,2020-07-27T23:22:38.173Z,39430426,1,559.44
374057,Orden con Cancelacion,2020-07-27T22:01:07.311Z,39394498,1,210
373691,Cancelado,2020-07-27T20:34:20.580Z,40273545,1,840
373691,Cancelado,2020-07-27T20:34:20.580Z,40047211,1,493.5
373633,Asignado,2020-07-27T20:21:03.137Z,39392036,1,16
373391,Fulfilment con Cancelacion,2020-07-27T19:26:31.225Z,40380412,1,191.52
373306,Fulfilment con Cancelacion,2020-07-27T19:07:53.439Z,40565074,1,319.6
373306,Fulfilment con Cancelacion,2020-07-27T19:07:53.439Z,40565073,1,319.6
373306,Fulfilment con Cancelacion,2020-07-27T19:07:53.439Z,40461809,3,67.6
373306,Fulfilment con Cancelacion,2020-07-27T19:07:53.439Z,40529787,1,236
373306,Fulfilment con Cancelacion,2020-07-27T19:07:53.439Z,40598929,1,479.52
373042,Cancelado,2020-07-27T18:18:10.271Z,40247270,1,815.52
372570,Asignado,2020-07-27T16:42:27.302Z,40726475,1,2875
372530,Asignado,2020-07-27T16:31:43.571Z,40344747,1,232
372380,Fulfilment en Proceso,2020-07-27T16:00:15.352Z,40368194,1,516
372338,Asignado,2020-07-27T15:48:37.006Z,40234963,1,19799.1
371884,Asignado,2020-07-27T06:15:47.986Z,37994157,1,895
371839,Solicitud de Devolución Iniciada,2020-07-27T05:59:02.008Z,40472511,1,399.6
371812,Orden con Cancelacion,2020-07-27T05:46:19.814Z,40486049,1,439.6
371733,Fulfilment en Proceso,2020-07-27T05:18:11.250Z,40568137,1,439.6
371638,Asignado,2020-07-27T04:50:48.788Z,40427458,1,727.44
371517,Orden con Cancelacion,2020-07-27T04:16:13.482Z,40596155,1,159.6
371419,Fulfilment con Cancelacion,2020-07-27T03:50:26.020Z,40513706,1,251.64
371320,Fulfilment en Proceso,2020-07-27T03:30:04.404Z,40402004,1,491.6
371320,Fulfilment en Proceso,2020-07-27T03:30:04.404Z,40402037,1,401.7
371320,Fulfilment en Proceso,2020-07-27T03:30:04.404Z,40401974,1,1799.2
371320,Fulfilment en Proceso,2020-07-27T03:30:04.404Z,40402097,1,491.6
371280,Fulfilment con Cancelacion,2020-07-27T03:20:09.471Z,40402100,1,491.6
371222,Asignado,2020-07-27T03:07:03.842Z,39518859,1,120
371106,Solicitud de Devolución Iniciada,2020-07-27T02:44:29.349Z,40657388,1,387
371093,Fulfilment con Cancelacion,2020-07-27T02:41:49.331Z,40565118,1,399.6
371093,Fulfilment con Cancelacion,2020-07-27T02:41:49.331Z,40749267,1,1156
371093,Fulfilment con Cancelacion,2020-07-27T02:41:49.331Z,40752801,1,356
371033,Orden con Cancelacion,2020-07-27T02:30:02.675Z,40478654,1,195.44
370909,Asignado,2020-07-27T02:04:05.435Z,40264062,1,592
370865,Fulfilment con Cancelacion,2020-07-27T01:55:52.320Z,40354188,1,206.64
370865,Fulfilment con Cancelacion,2020-07-27T01:55:52.320Z,40515392,1,396
370865,Fulfilment con Cancelacion,2020-07-27T01:55:52.320Z,40504583,1,778.4
370865,Fulfilment con Cancelacion,2020-07-27T01:55:52.320Z,40694610,1,236
370865,Fulfilment con Cancelacion,2020-07-27T01:55:52.320Z,40580622,1,117
370797,Asignado,2020-07-27T01:42:04.175Z,40024273,1,42.5
370703,Asignado,2020-07-27T01:22:57.634Z,40563890,1,995
370684,Asignado,2020-07-27T01:18:56.300Z,37621696,1,2039.15
370673,Asignado,2020-07-27T01:17:00.252Z,39427673,1,150
370355,Asignado,2020-07-27T00:22:17.738Z,40859330,1,722.4
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40385950,1,251.6
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40568113,1,359.6
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40658666,1,199.6
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40472660,1,179.6
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40591352,1,159.6
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40642965,1,319.6
370260,Orden con Cancelacion,2020-07-27T00:05:34.010Z,40502278,1,184.24
370212,Asignado,2020-07-26T23:55:32.563Z,17915631,1,116.7
370097,Asignado,2020-07-26T23:35:51.829Z,40519694,1,636
370095,Asignado,2020-07-26T23:35:23.623Z,40726475,1,2875
369982,Asignado,2020-07-26T23:12:05.896Z,37556301,4,54.4
369806,Fulfilment con Cancelacion,2020-07-26T22:39:43.152Z,40834421,1,331.2
369713,Asignado,2020-07-26T22:22:39.307Z,39392036,1,16
369567,Fulfilment con Cancelacion,2020-07-26T21:55:16.072Z,40580801,1,117
369054,Orden con Cancelacion,2020-07-26T20:00:50.467Z,40616955,1,395.6
369054,Orden con Cancelacion,2020-07-26T20:00:50.467Z,40592356,1,239.6
369009,Fulfilment en Proceso,2020-07-26T19:49:50.623Z,40486157,1,399.6
369009,Fulfilment en Proceso,2020-07-26T19:49:50.623Z,40503364,1,191.6
368961,Asignado,2020-07-26T19:41:32.438Z,40227011,1,316
368706,Fulfilment con Cancelacion,2020-07-26T18:54:08.403Z,40622038,1,116
368706,Fulfilment con Cancelacion,2020-07-26T18:54:08.403Z,40810115,1,419.3
368706,Fulfilment con Cancelacion,2020-07-26T18:54:08.403Z,40622099,1,88
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40664178,1,239.6
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40442371,1,399.6
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40516778,1,209.7
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40535045,1,267
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40516780,1,209.7
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40752802,1,356
368616,Fulfilment con Cancelacion,2020-07-26T18:36:38.815Z,40664183,1,239.6
368601,Solicitud de Devolución Iniciada,2020-07-26T18:34:06.511Z,40606557,1,474
368601,Solicitud de Devolución Iniciada,2020-07-26T18:34:06.511Z,40591308,1,159.6
368601,Solicitud de Devolución Iniciada,2020-07-26T18:34:06.511Z,40385687,1,447.44
368601,Solicitud de Devolución Iniciada,2020-07-26T18:34:06.511Z,40831277,1,1270
368465,Cancelado,2020-07-26T18:06:46.264Z,40247270,1,815.52
368399,Solicitud de Devolución Iniciada,2020-07-26T17:56:41.975Z,40533162,1,215.52
368399,Solicitud de Devolución Iniciada,2020-07-26T17:56:41.975Z,40613557,1,38.7
368399,Solicitud de Devolución Iniciada,2020-07-26T17:56:41.975Z,40385795,1,159.6
368399,Solicitud de Devolución Iniciada,2020-07-26T17:56:41.975Z,40591308,1,159.6
368399,Solicitud de Devolución Iniciada,2020-07-26T17:56:41.975Z,40450752,1,299.7
368399,Solicitud de Devolución Iniciada,2020-07-26T17:56:41.975Z,40472648,1,147.6
368000,Fulfilment con Cancelacion,2020-07-26T16:35:23.850Z,40613553,1,38.7
367949,Orden con Cancelacion,2020-07-26T16:18:21.211Z,39174359,1,80.5
367949,Orden con Cancelacion,2020-07-26T16:18:21.211Z,39411581,1,87
367949,Orden con Cancelacion,2020-07-26T16:18:21.211Z,39423927,1,63
367935,Asignado,2020-07-26T16:16:05.349Z,40535723,1,751.2
367893,Solicitud de Devolución Iniciada,2020-07-26T16:05:18.880Z,40869885,1,1596
367739,Asignado,2020-07-26T15:20:19.627Z,39447933,1,3455.28
367694,Asignado,2020-07-26T15:09:14.123Z,37828045,2,85
367481,Asignado,2020-07-26T13:44:50.798Z,40566893,1,599.7
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40470393,1,181.92
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40221660,1,184.24
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40580099,1,384.3
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40792089,2,449.7
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40792079,1,449.7
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40499886,1,80.7
367327,Solicitud de Devolución Iniciada,2020-07-26T07:30:30.327Z,40792084,1,449.7
367310,Orden con Cancelacion,2020-07-26T07:14:34.630Z,40567332,1,919.6
367287,Asignado,2020-07-26T06:58:26.418Z,40619260,1,1150
367254,Asignado,2020-07-26T06:37:01.911Z,40223962,1,290.5
367056,Solicitud de Devolución Iniciada,2020-07-26T05:06:10.684Z,40655685,1,360
366970,Solicitud de Devolución Iniciada,2020-07-26T04:42:23.220Z,40449896,1,556
366970,Solicitud de Devolución Iniciada,2020-07-26T04:42:23.220Z,39900740,1,1295.52
366944,Asignado,2020-07-26T04:34:50.197Z,40300215,1,489.3
366813,Orden con Cancelacion,2020-07-26T04:07:27.851Z,40442098,1,199.6
366813,Orden con Cancelacion,2020-07-26T04:07:27.851Z,40316327,1,279.6
366813,Orden con Cancelacion,2020-07-26T04:07:27.851Z,40473232,1,225.12
366609,Asignado,2020-07-26T03:16:04.108Z,40450282,1,399
366608,Asignado,2020-07-26T03:16:03.827Z,38462645,2,203.4
366473,Orden con Cancelacion,2020-07-26T02:46:03.189Z,40575866,1,1036
366387,Orden con Cancelacion,2020-07-26T02:29:41.916Z,40782841,1,201.6
