Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
217644,Solicitud de Devolución Iniciada,2020-06-24T00:08:17.561Z,40594407,1,321.3
217518,Orden con Cancelacion,2020-06-23T23:51:42.101Z,40604710,1,597.87
216253,Solicitud de Devolución Iniciada,2020-06-23T20:50:06.118Z,40502889,1,285
213183,Orden con Cancelacion,2020-06-23T03:16:04.508Z,40528536,1,1676.5
213084,Fulfilment en Proceso,2020-06-23T02:55:05.269Z,40744592,1,331.2
212672,Fulfilment con Cancelacion,2020-06-23T01:33:10.942Z,40385707,1,330.99
212672,Fulfilment con Cancelacion,2020-06-23T01:33:10.942Z,40110591,1,254.49
212549,Fulfilment en Proceso,2020-06-23T01:07:24.883Z,40504484,1,125.37
212325,Orden con Cancelacion,2020-06-23T00:24:48.829Z,40579217,2,1215.36
212024,Fulfilment con Cancelacion,2020-06-22T23:31:05.098Z,40561281,1,49.5
211885,Solicitud de Devolución Iniciada,2020-06-22T23:05:04.284Z,40749802,1,750.6
211115,Cancelado,2020-06-22T20:28:04.842Z,39858057,1,402.57
211115,Cancelado,2020-06-22T20:28:04.842Z,40636093,1,717.57
211115,Cancelado,2020-06-22T20:28:04.842Z,37028269,1,220
211113,Solicitud de Devolución Iniciada,2020-06-22T20:27:46.884Z,40130474,1,145
209906,Solicitud de Devolución Iniciada,2020-06-22T17:18:14.127Z,40509172,1,299.4
209906,Solicitud de Devolución Iniciada,2020-06-22T17:18:14.127Z,40504452,1,244.3
209475,Solicitud de Devolución Iniciada,2020-06-22T16:07:36.366Z,40374476,1,323.64
209257,Entregado HD,2020-06-22T15:19:46.955Z,39253665,2,216.96
209257,Entregado HD,2020-06-22T15:19:46.955Z,40533922,1,554.4
209199,Orden con Cancelacion,2020-06-22T15:02:19.712Z,40400349,1,591.09
209199,Orden con Cancelacion,2020-06-22T15:02:19.712Z,40254053,1,551.65
209151,Entregado Parcial,2020-06-22T14:44:46.450Z,40474223,1,1794
208534,Solicitud de Devolución Iniciada,2020-06-22T04:55:21.493Z,38798725,1,774
208534,Solicitud de Devolución Iniciada,2020-06-22T04:55:21.493Z,40851304,1,595
208534,Solicitud de Devolución Iniciada,2020-06-22T04:55:21.493Z,40621576,1,774
208511,Orden con Cancelacion,2020-06-22T04:51:17.464Z,40572688,1,2116.5
208133,Orden con Cancelacion,2020-06-22T03:44:56.605Z,38841142,1,239.4
208133,Orden con Cancelacion,2020-06-22T03:44:56.605Z,40533174,1,489.3
208133,Orden con Cancelacion,2020-06-22T03:44:56.605Z,40454352,1,179.5
207754,Fulfilment con Cancelacion,2020-06-22T02:41:31.676Z,40454402,1,349.5
207564,Orden con Cancelacion,2020-06-22T02:07:36.638Z,40221527,1,524.3
207553,Fulfilment con Cancelacion,2020-06-22T02:04:37.836Z,40526947,1,499.5
207553,Fulfilment con Cancelacion,2020-06-22T02:04:37.836Z,40639412,1,299.5
207413,Solicitud de Devolución Iniciada,2020-06-22T01:40:05.910Z,40472104,1,79.2
207400,Fulfilment con Cancelacion,2020-06-22T01:37:14.133Z,40810437,1,299.4
207400,Fulfilment con Cancelacion,2020-06-22T01:37:14.133Z,40366963,1,349.3
207029,Fulfilment con Cancelacion,2020-06-22T00:31:03.198Z,40443371,1,199
206203,Cancelado por Validacion,2020-06-21T21:21:46.613Z,40621301,2,239.4
206203,Cancelado por Validacion,2020-06-21T21:21:46.613Z,40621464,2,239.4
206203,Cancelado por Validacion,2020-06-21T21:21:46.613Z,40621300,2,239.4
206203,Cancelado por Validacion,2020-06-21T21:21:46.613Z,40621305,2,239.4
206203,Cancelado por Validacion,2020-06-21T21:21:46.613Z,40621465,1,239.4
205884,Solicitud de Devolución Iniciada,2020-06-21T20:01:04.196Z,40767474,1,239.2
205884,Solicitud de Devolución Iniciada,2020-06-21T20:01:04.196Z,40476642,1,1539.3
205694,Solicitud de Devolución Iniciada,2020-06-21T19:18:55.526Z,40624374,1,413
205694,Solicitud de Devolución Iniciada,2020-06-21T19:18:55.526Z,40901197,1,504
205231,Orden con Cancelacion,2020-06-21T17:46:09.791Z,40503247,1,244.3
204553,Orden con Cancelacion,2020-06-21T13:33:06.388Z,38258679,1,160.3
204376,Fulfilment con Cancelacion,2020-06-21T06:31:13.323Z,40784829,1,258.3
204242,Solicitud de Devolución Iniciada,2020-06-21T05:22:52.136Z,40767971,1,1691.5
204229,Solicitud de Devolución Iniciada,2020-06-21T05:17:53.818Z,40473206,1,370.3
204229,Solicitud de Devolución Iniciada,2020-06-21T05:17:53.818Z,40473227,1,440.3
204170,Solicitud de Devolución Iniciada,2020-06-21T04:57:35.074Z,40960236,1,413
204170,Solicitud de Devolución Iniciada,2020-06-21T04:57:35.074Z,40564563,1,175
204170,Solicitud de Devolución Iniciada,2020-06-21T04:57:35.074Z,40318653,1,770.4
202920,Fulfilment con Cancelacion,2020-06-20T23:46:19.682Z,39034553,1,427
202894,Orden con Cancelacion,2020-06-20T23:41:57.533Z,40813427,1,1919.2
202726,Orden con Cancelacion,2020-06-20T23:07:26.508Z,40452910,1,195
201965,Orden con Cancelacion,2020-06-20T20:12:32.729Z,40880665,1,299.5
201965,Orden con Cancelacion,2020-06-20T20:12:32.729Z,40631546,1,195
201965,Orden con Cancelacion,2020-06-20T20:12:32.729Z,40564550,1,175
201740,Orden con Cancelacion,2020-06-20T19:29:27.574Z,40804297,1,610
199489,Entregado HD,2020-06-20T02:31:03.398Z,40540325,1,719.2
199489,Entregado HD,2020-06-20T02:31:03.398Z,40003392,1,1327.2
199252,Orden con Cancelacion,2020-06-20T01:32:26.732Z,40657192,1,343
199252,Orden con Cancelacion,2020-06-20T01:32:26.732Z,40700537,1,295
199252,Orden con Cancelacion,2020-06-20T01:32:26.732Z,40564561,1,175
198830,Orden con Cancelacion,2020-06-20T00:01:03.752Z,40645622,1,763
198676,Orden con Cancelacion,2020-06-19T23:30:48.432Z,40621658,1,99.5
198676,Orden con Cancelacion,2020-06-19T23:30:48.432Z,40530153,1,179.4
198676,Orden con Cancelacion,2020-06-19T23:30:48.432Z,40589961,1,199.5
198676,Orden con Cancelacion,2020-06-19T23:30:48.432Z,40621702,1,139.3
147557,Fulfilment con Cancelacion,2020-06-08T22:08:32.980Z,40929013,1,1485
147557,Fulfilment con Cancelacion,2020-06-08T22:08:32.980Z,40809110,1,1575
147552,Fulfilment con Cancelacion,2020-06-08T22:07:56.260Z,40663726,1,395
147545,Fulfilment en Proceso,2020-06-08T22:05:01.459Z,39342059,1,469
138694,Fulfilment en Proceso,2020-06-06T16:04:10.947Z,40624605,1,623
131852,Fulfilment con Cancelacion,2020-06-04T22:14:26.990Z,39716276,1,799
124976,Solicitud de Devolución Iniciada,2020-06-03T03:49:54.416Z,39454136,1,225
121225,Fulfilment en Proceso,2020-06-02T15:46:02.883Z,31144498,1,4249
116586,Fulfilment en Proceso,2020-06-02T00:33:27.754Z,40552109,1,1374
116586,Fulfilment en Proceso,2020-06-02T00:33:27.754Z,40360140,1,1613.4
107496,Fulfilment con Cancelacion,2020-06-01T00:02:21.498Z,40646683,1,321.75
107490,Fulfilment en Proceso,2020-06-01T00:01:46.242Z,40927086,2,2250
