fulfilment Id, SKURef, Item Id, Filled Qty 
1929987,39259617,2639418,0,
1929998,39259617,2639449,0,
1929980,39259617,2639410,0,
1930303,40126234,2639869,0,
1930307,37637209,2639873,0,
1930123,40221278,2639624,0,
1930114,41054027,2639615,0,
1930538,40904406,2640184,0,
1930631,40203161,2640311,0,
1931004,38089703,2640858,0,
1931184,38983630,2641128,0,
1931255,40459698,2641216,0,
1931274,40819973,2641242,0,
1931407,39175579,2641423,0,
1931512,40050089,2641555,0,
1931544,40181801,2641597,0,
1931624,40904407,2641705,0,
1931658,41232568,2641746,0,
1931960,40785899,2642156,0,
1931949,40785871,2642142,0,
1932184,40511301,2642496,0,
1932294,40417885,2642654,0,
1932357,41530131,2642742,0,
1932566,40125517,2643029,0,
1932713,40567377,2643214,0,
1932770,36617323,2643290,0,
1932781,39029917,2643306,0,
1933018,37571884,2643688,0,
1932923,37651527,2643536,0,
1933300,38104897,2644077,0,
1933363,40785872,2644162,0,
1933366,40459698,2644165,0,
1933508,40038348,2644351,0,
1933425,41544711,2644236,0,
1933450,40785899,2644273,0,
1933545,38983630,2644402,0,
1933577,40283500,2644440,0,
1933628,40381885,2644523,0,
1933843,40075633,2644805,0,
1933646,41222637,2644549,0,
1933835,38673107,2644795,0,
1933853,41277838,2644820,0,
1933865,41222636,2644837,0,
1933870,40904407,2644842,0,
1933871,40819973,2644843,0,
1933889,39200300,2644872,0,
1933976,37651527,2645011,0,
1934031,18822246,2645079,0,
1934027,40904407,2645073,0,
1934104,41526405,2645179,0,
1934187,40904407,2645289,0,
1934208,40511300,2645313,0,
1934208,40904496,2645314,0,
1934369,40195301,2645526,0,
1934379,40986447,2645536,0,
1934404,40761576,2645566,0,
1934624,39200300,2645862,0,
1934638,40191455,2645885,0,
1934642,39579696,2645890,0,
1934801,38089692,2646105,0,
1934941,40986447,2646290,0,
1935088,39029917,2646480,0,
1935088,40934638,2646481,0,
1935242,41544711,2646693,0,
1935370,37651527,2646909,0,
1935416,40191454,2646990,0,
1935423,37541906,2646999,0,
1935454,38089692,2647049,0,
1935498,38983629,2647095,0,
1935538,40904407,2647153,0,
1936037,40854949,2647819,0,
1935880,40195301,2647613,0,
1936010,38554814,2647778,0,
1936436,41153535,2648380,0,
1936387,40935736,2648302,0,
1936392,40894517,2648308,0,
1936503,40511301,2648476,0,
1936651,37651527,2648670,0,
1936674,40986447,2648699,0,
1936687,37651527,2648720,0,
1937014,41236998,2649170,0,
1936836,41191731,2648927,0,
1937527,41232568,2649877,0,
1937640,39067542,2650035,0,
1937701,37140590,2650121,0,
1937840,41598519,2650299,0,
1937806,39419987,2650259,0,
1937892,41054030,2650358,0,
1938180,37940615,2650738,0,
1938180,37940616,2650737,0,
1938231,40854949,2650804,0,
1938348,31216968,2650966,0,
1938546,40934355,2651271,0,
1938703,40567377,2651498,0,
1938813,41544711,2651638,0,
1938854,38255278,2651692,0,
1939074,41544711,2651993,0,
1939177,40956111,2652123,0,
1939296,40934638,2652299,0,
1939302,41304234,2652309,0,
1939335,41222637,2652366,0,
1939251,39419996,2652244,0,
1939337,41054030,2652368,0,
1939426,41544711,2652487,0,
1939541,39009940,2652661,0,
1939604,37940611,2652756,0,
1939604,37940613,2652755,0,
1939641,41264402,2652804,0,
1939762,41244127,2652983,0,
1939832,41222624,2653083,0,
1940047,41304234,2653374,0,
1940927,38907930,2654596,0,
1941032,37140590,2654770,0,
1941032,41191564,2654771,0,
1940960,37637205,2654637,0,
1941349,31488883,2655265,0,
1941360,41054027,2655287,0,
1941758,40377091,2655833,0,
1941818,40459698,2655906,0,
1941989,40740147,2656179,0,
1941852,40819973,2655957,0,
1942065,41191564,2656274,0,
1942366,41544711,2656676,0,
1942174,41222637,2656424,0,
1942192,38674363,2656445,0,
1942718,40511532,2657169,0,
1942472,39995446,2656828,0,
1942722,38422094,2657176,0,
1943001,41530132,2657575,0,
1942929,38554813,2657477,0,
1943211,39419987,2657884,0,
1943242,40865843,2657934,0,
1943585,41232571,2658468,0,
1943883,40338133,2658872,0,
1944022,41237009,2659043,0,
1944254,41222631,2659370,0,
1944222,41054027,2659323,0,
1944364,39419987,2659523,0,
1944369,40904406,2659528,0,
1944677,40511532,2659937,0,
1944688,40761587,2659952,0,
1944722,41618444,2660006,0,
1944720,40770314,2660004,0,
1944836,40926246,2660169,0,
1944881,37140590,2660238,0,
1945001,40512350,2660418,0,
1945587,40894512,2661226,0,
1945604,37509191,2661245,0,
1945799,36620184,2661518,0,
1946080,41580376,2661897,0,
1946879,39303710,2663108,0,
1947148,41618444,2663502,0,
1947159,40926246,2663520,0,
1947237,40330810,2663649,0,
1947486,39175578,2663994,0,
1947731,40125508,2664347,0,
1947738,41054035,2664361,0,
1947952,40904496,2664702,0,
1948091,41054034,2664916,0,
1948129,40986447,2664960,0,
1948210,36620184,2665069,0,
1948362,37940615,2665288,0,
1948437,40512350,2665396,0,
1948558,40894527,2665607,0,
1948509,37140590,2665499,0,
1948692,40761972,2665809,0,
1948652,41023396,2665741,0,
1948820,39995467,2666006,0,
1948820,40288572,2666005,0,
1948856,40801204,2666057,0,
1948909,39419987,2666127,0,
1949009,39029917,2666265,0,
1949082,41054034,2666363,0,
1949120,39419996,2666414,0,
1949133,40075645,2666428,0,
1949181,31054780,2666494,0,
1949341,39500412,2666744,0,
1949330,39419987,2666726,0,
1949379,41618444,2666797,0,
1949591,39029917,2667118,0,
1949591,40381885,2667119,0,
1949628,40038348,2667179,0,
1950000,40785870,2667709,0,
1949950,41237002,2667632,0,
1950310,30928977,2668188,0,
1950337,38349756,2668231,0,
1950461,40430343,2668396,0,
1950512,40894527,2668480,0,
1950684,40459698,2668717,0,
1950493,39200296,2668453,0,
1950594,41209540,2668606,0,
1950765,41015040,2668844,0,
1950842,38349756,2668963,0,
1951546,41292831,2670014,0,
1951659,41237009,2670183,0,
1952064,39009930,2670775,0,
1952033,39419987,2670734,0,
1952149,36617283,2670909,0,
1952431,40126234,2671307,0,
1952423,37836772,2671296,0,
1952801,40075633,2671805,0,
1952852,41222637,2671867,0,
1952922,40986447,2671955,0,
1952930,36481991,2671964,0,
1952982,41237005,2672042,0,
1953085,40986447,2672193,0,
1953266,41618444,2672437,0,
1953535,36481995,2672785,0,
1953722,41170295,2673046,0,
1953682,40459698,2672978,0,
1954823,41375783,2674523,0,
1954998,40894524,2674768,0,
1955285,40075633,2675174,0,
1955408,40459698,2675355,0,
1955518,40459698,2675516,0,
1955616,39657044,2675641,0,
1955828,39961562,2675943,0,
1955828,40819973,2675944,0,
1956154,39657044,2676379,0,
1956176,40819973,2676406,0,
1956314,40986447,2676593,0,
1956591,39419987,2676942,0,
1956866,41544712,2677326,0,
1956958,39147513,2677443,0,
1957213,37559985,2677821,0,
1957213,37559990,2677820,0,
1957324,38239331,2677970,0,
1957607,40511706,2678359,0,
1957733,41107249,2678528,0,
1958009,41530126,2678891,0,
1958238,37509191,2679228,0,
1958235,41134833,2679224,0,
1958312,40894513,2679331,0,
1958342,38349756,2679371,0,
1958338,40381885,2679364,0,
1958426,41295377,2679492,0,
1958746,39029917,2679907,0,
1958792,39657044,2679966,0,
1958838,39147513,2680023,0,
1958850,41054034,2680036,0,
1959101,40004182,2680413,0,
1959610,38858595,2681067,0,
1960090,40126235,2681711,0,
1960662,40143435,2682461,0,
1961943,40973670,2684185,0,
1962211,40854949,2684555,0,
1962528,40511532,2684999,0,
1962530,41054029,2685003,0,
1962780,39419987,2685339,0,
1963069,39419987,2685704,0,
1963316,39657044,2686048,0,
2192669,41751485,3016008,0,
1963372,41054035,2686122,0,
1963547,40442853,2686353,0,
1963740,40986447,2686631,0,
1964036,38131027,2687030,0,
1964373,40381885,2687436,0,
1964435,39657044,2687518,0,
1964518,41232569,2687640,0,
1965558,40330809,2688988,0,
1966751,41222631,2690556,0,
1966707,38371538,2690510,0,
1966707,41233754,2690509,0,
1967904,39657044,2692157,0,
1968000,40767356,2692312,0,
1968007,40767359,2692320,0,
1968202,41222632,2692623,0,
1968899,41375777,2693656,0,
1969013,39856323,2693799,0,
2192633,36862263,3015959,0,
1969936,41618444,2695218,0,
1970477,38983630,2696023,0,
1970556,39029922,2696148,0,
1970813,39200296,2696559,0,
1971196,41054034,2697150,0,
1971241,40343438,2697225,0,
1971435,39657044,2697503,0,
1971756,39175578,2697969,0,
1971756,39657044,2697970,0,
1971756,40004182,2697971,0,
1971947,41017596,2698252,0,
1972027,40567376,2698378,0,
1972042,40894510,2698395,0,
1972051,39657044,2698405,0,
1972419,38851157,2698962,0,
1972419,38851158,2698963,0,
1972419,40343453,2698961,0,
1972408,41036818,2698949,0,
1972364,38841278,2698874,0,
1972364,38850852,2698873,0,
1972364,38851158,2698875,0,
1972364,38883929,2698871,0,
1972364,38883943,2698876,0,
1972364,40348979,2698870,0,
1972364,41033656,2698872,0,
1972825,37520955,2699596,0,
1972825,37520959,2699597,0,
1972957,40075645,2699791,0,
1973419,41054030,2700463,0,
1973404,40126234,2700446,0,
1973580,41598520,2700683,0,
1973723,38182419,2700899,0,
1973982,40459698,2701298,0,
1974052,36862262,2701418,0,
1974041,37509195,2701398,0,
1974149,41264402,2701561,0,
1974443,39419987,2701994,0,
1974527,41153535,2702129,0,
1974579,38554814,2702200,0,
1974588,41520068,2702214,0,
1975555,39147513,2703664,0,
1975728,39419987,2703949,0,
1975743,40430346,2703970,0,
1975793,30896249,2704043,0,
1976267,41618444,2704745,0,
1976268,41054046,2704746,0,
1976469,38554813,2705042,0,
1976431,41598520,2704980,0,
1976801,41618444,2705567,0,
1977027,41520068,2705922,0,
1976941,41054034,2705782,0,
1977199,39899128,2706190,0,
1977136,41222631,2706080,0,
1977726,38851206,2706957,0,
1977817,39856324,2707090,0,
1977970,40819973,2707327,0,
1978314,38841279,2707810,0,
1978381,40075645,2707904,0,
1978425,40819973,2707974,0,
1978565,38499951,2708192,0,
1978586,36620184,2708232,0,
1978609,36862262,2708267,0,
1978717,40337714,2708418,0,
1979165,37967166,2709100,0,
1979435,40511531,2709515,0,
1979448,41054028,2709534,0,
1979499,40830223,2709622,0,
1979626,38554811,2709836,0,
1980079,40075645,2710557,0,
1980152,39419987,2710682,0,
1980216,39598048,2710786,0,
1980442,41153535,2711164,0,
1980700,30587328,2711565,0,
1980846,37140590,2711838,0,
1981115,41539023,2712241,0,
1981368,40830224,2712637,0,
1981392,37197628,2712669,0,
1981392,41291553,2712670,0,
1981376,41530126,2712646,0,
1981447,40986447,2712765,0,
1981801,31104677,2713334,0,
1981885,38841229,2713455,0,
1981885,38883943,2713456,0,
1981854,38239324,2713411,0,
1982046,39200301,2713702,0,
1982288,38968455,2714076,0,
1982312,38983630,2714109,0,
1982340,41054028,2714151,0,
1982413,40075633,2714259,0,
1982367,41539023,2714187,0,
1982518,39591722,2714425,0,
1982524,39458606,2714433,0,
1982481,41291553,2714375,0,
1982568,37681574,2714500,0,
1982654,36862262,2714652,0,
1982780,41268781,2714864,0,
1982782,41268782,2714865,0,
1982719,37509192,2714762,0,
1982751,39383317,2714815,0,
1983075,38255278,2715340,0,
1982987,41154411,2715197,0,
1983655,41008497,2716205,0,
1983656,41375783,2716206,0,
1983941,38554811,2716638,0,
1984082,40337696,2716827,0,
1984133,40075633,2716908,0,
1984415,41618444,2717300,0,
1984771,40767358,2717847,0,
1984771,40767359,2717846,0,
1985109,40767356,2718299,0,
1985273,40852203,2718547,0,
1985380,41539023,2718719,0,
1985572,41336288,2718986,0,
1985815,41237005,2719334,0,
1985881,36862262,2719437,0,
1985715,41222637,2719178,0,
1985769,41153535,2719263,0,
1985781,39009939,2719286,0,
1986339,40785871,2720107,0,
1986590,40330810,2720463,0,
1987197,40044736,2721333,0,
1988113,39147513,2722702,0,
1988164,41153535,2722788,0,
1988350,41291555,2723052,0,
1988513,41054029,2723289,0,
1988632,41017592,2723498,0,
1988715,41618444,2723610,0,
1988899,41539023,2723902,0,
1988760,40904307,2723682,0,
1989631,41222637,2725026,0,
1989754,41153535,2725198,0,
1990152,40044737,2725760,0,
1990671,38603121,2726552,0,
1991023,18437898,2727084,0,
1991256,40459698,2727433,0,
1991344,36481982,2727544,0,
1991388,41054028,2727604,0,
1991518,39419987,2727819,0,
1991736,40894529,2728174,0,
1992048,37509191,2728621,0,
1992154,41618444,2728775,0,
1992444,40894526,2729192,0,
1992819,40459698,2729721,0,
1993410,40028646,2730623,0,
1993669,38603127,2731029,0,
1993726,38841276,2731127,0,
1993726,41033656,2731126,0,
1993671,41153535,2731031,0,
1993790,40986447,2731219,0,
1993837,39746077,2731299,0,
1993809,40459698,2731251,0,
1994035,38883943,2731602,0,
1994035,40343455,2731600,0,
1994035,40348979,2731599,0,
1994035,40373149,2731601,0,
1994120,37456962,2731721,0,
1994195,37138746,2731825,0,
1994455,40050089,2732227,0,
1994433,41237000,2732188,0,
1994669,41520069,2732563,0,
1994852,39175578,2732816,0,
1994903,39598048,2732896,0,
1995010,40761971,2733067,0,
1995068,41222631,2733147,0,
1995073,40075633,2733154,0,
1995127,38371545,2733241,0,
1995336,40050089,2733573,0,
1995405,41033656,2733669,0,
1995438,40819973,2733717,0,
1995528,37790104,2733846,0,
1995543,41134833,2733867,0,
1995683,38554813,2734139,0,
1995980,40819973,2734537,0,
1996154,40028649,2734773,0,
1996444,38554813,2735168,0,
1997032,41386599,2736009,0,
1997332,37671210,2736458,0,
1997432,38165511,2736601,0,
1997876,39175578,2737236,0,
1998175,41556612,2737670,0,
1998279,39175578,2737813,0,
1998322,38179559,2737890,0,
1998322,39009928,2737891,0,
1998469,38603120,2738089,0,
1998560,41054027,2738214,0,
1998567,39598048,2738232,0,
1998883,41054046,2738739,0,
1998959,40459698,2738852,0,
1999152,36672503,2739160,0,
1999220,41539023,2739257,0,
1999232,39894804,2739272,0,
1999271,41483845,2739330,0,
1999553,41222632,2739740,0,
1999673,40819973,2739933,0,
1999673,41539023,2739934,0,
1999850,40348979,2740196,0,
1999976,37509195,2740380,0,
2000121,41375237,2740606,0,
2000122,39029922,2740607,0,
2000196,36164396,2740710,0,
2000378,41007398,2740985,0,
2000408,37509191,2741022,0,
2000690,38907930,2741470,0,
2000810,38123919,2741646,0,
2000810,38123920,2741645,0,
2001012,37509192,2741957,0,
2001012,40986447,2741958,0,
2001174,41033656,2742194,0,
2001139,40767358,2742148,0,
2001178,41618444,2742205,0,
2001407,40986447,2742545,0,
2001893,41371688,2743295,0,
2002184,40031517,2743739,0,
2002179,41054029,2743735,0,
2002271,40852229,2743896,0,
2002474,40343450,2744178,0,
2002474,40348979,2744177,0,
2002474,40373144,2744176,0,
2002793,40986448,2744654,0,
2002877,41154411,2744785,0,
2003148,40819973,2745183,0,
2003203,38144897,2745260,0,
2003317,38131027,2745436,0,
2003438,41196967,2745635,0,
2003539,40458875,2745785,0,
2004171,40935732,2746796,0,
2004312,41033656,2746994,0,
2004377,37509191,2747099,0,
2004600,41222632,2747396,0,
2004695,38144897,2747533,0,
2004769,38851206,2747642,0,
2004908,40459698,2747856,0,
2004938,41456165,2747914,0,
2005132,37541906,2748221,0,
2005300,38841277,2748490,0,
2005360,40553596,2748581,0,
2005360,41610550,2748582,0,
2005578,37712141,2748927,0,
2005778,41386600,2749247,0,
2006950,40785903,2750875,0,
2007256,38841278,2751317,0,
2007467,40819973,2751626,0,
2007554,40986447,2751753,0,
2007770,41264402,2752105,0,
2007875,41303919,2752263,0,
2007992,39009940,2752414,0,
2008074,40511531,2752528,0,
2008294,41575233,2752886,0,
2008399,40511531,2753038,0,
2008495,36862262,2753182,0,
2008742,40075633,2753534,0,
2008946,40511531,2753847,0,
2009001,36862262,2753922,0,
2009071,40553596,2754025,0,
2009071,40986449,2754026,0,
2009301,38983630,2754357,0,
2009575,38089692,2754767,0,
2009575,40458877,2754768,0,
2009575,40819973,2754769,0,
2009575,40986447,2754770,0,
2010289,40647199,2755819,0,
2010369,41054046,2755934,0,
2010609,40511300,2756285,0,
2010639,41153535,2756328,0,
2011055,41153535,2756927,0,
2011056,40458877,2756928,0,
2011163,41170293,2757088,0,
2011697,38554809,2757905,0,
2011674,40511756,2757874,0,
2011711,41222637,2757922,0,
2012130,41268778,2758543,0,
2012131,41268779,2758544,0,
2012132,41268781,2758545,0,
2012558,41236997,2759234,0,
2012953,40767372,2759849,0,
2013055,38239324,2759980,0,
2013055,40785899,2759979,0,
2013066,38144897,2759997,0,
2013370,39174287,2760425,0,
2013435,38638087,2760528,0,
2013438,38638087,2760533,0,
2013736,41033655,2760971,0,
2013549,40105959,2760681,0,
2013788,38638087,2761054,0,
2014123,41556612,2761547,0,
2014295,41154627,2761796,0,
2014404,38554809,2761926,0,
2014570,38638087,2762176,0,
2014746,40458875,2762442,0,
2014744,40337692,2762440,0,
2014902,38638087,2762671,0,
2015111,37671210,2762964,0,
2015243,38983630,2763143,0,
2015244,38554809,2763144,0,
2015489,40038348,2763471,0,
2015707,30586389,2763795,0,
2015866,39631360,2764017,0,
2016038,40031514,2764298,0,
2016038,41033654,2764299,0,
2016502,40761576,2764983,0,
2016653,37541906,2765218,0,
2017023,41375777,2765738,0,
2017826,38638087,2766802,0,
2017896,41054038,2766897,0,
2018178,38638087,2767288,0,
2018425,38638087,2767630,0,
2018873,40031516,2768246,0,
2018884,41033656,2768261,0,
2019003,40026065,2768426,0,
2019354,41291552,2768938,0,
2019288,40767372,2768846,0,
2019487,40381885,2769123,0,
2019524,40458877,2769164,0,
2019725,38638087,2769441,0,
2019829,41580382,2769585,0,
2019805,38554813,2769558,0,
2019835,38638087,2769591,0,
2020042,38554809,2769899,0,
2020200,38638087,2770138,0,
2020782,41575730,2770945,0,
2021058,39419912,2771327,0,
2021058,41001401,2771326,0,
2021552,41222631,2772010,0,
2021649,40459698,2772141,0,
2021976,41033654,2772607,0,
2022673,37509194,2773581,0,
2022673,41556612,2773582,0,
2022861,40767356,2773840,0,
2022969,38554814,2773991,0,
2023217,41013672,2774325,0,
2023252,41153535,2774372,0,
2023394,41556612,2774570,0,
2023442,40986447,2774637,0,
2025072,38104894,2776963,0,
2025600,40458878,2777704,0,
2025700,39856323,2777834,0,
2025858,41618444,2778045,0,
2025912,41471043,2778108,0,
2027188,39987594,2779913,0,
2027188,40767372,2779911,0,
2027188,40986448,2779912,0,
2027565,41530127,2780491,0,
2027886,40028645,2780946,0,
2027886,40028648,2780948,0,
2027886,40028649,2780947,0,
2029284,40330809,2782974,0,
2029315,41017566,2783019,0,
2030421,41222637,2784669,0,
2030855,41286953,2785326,0,
2034792,41054038,2790542,0,
2035289,41252444,2791156,0,
2035306,40511299,2791174,0,
2035426,40348875,2791323,0,
2035931,40330810,2791968,0,
2036158,39029917,2792264,0,
2036158,40934638,2792265,0,
2039338,40926246,2796227,0,
2192610,41025844,3015931,0,
2040538,38673107,2797774,0,
2041041,41670780,2798442,0,
2041029,41682259,2798428,0,
2041282,40512350,2798769,0,
2041371,40904496,2798887,0,
2042388,41264402,2800240,0,
2042388,41670780,2800241,0,
2042616,41670780,2800568,0,
2042635,41670780,2800593,0,
2042928,41556612,2800992,0,
2043236,38841229,2801396,0,
2043236,41033656,2801397,0,
2043275,40894528,2801445,0,
2043275,41670780,2801446,0,
2043318,41670780,2801512,0,
2043552,38619943,2801816,0,
2043552,41222637,2801818,0,
2043552,41670780,2801817,0,
2044060,40026065,2802507,0,
2044228,39610052,2802733,0,
2044228,40819973,2802734,0,
2044525,41618444,2803101,0,
2046702,38202141,2805991,0,
2047078,41587200,2806492,0,
2047791,38619943,2807504,0,
2047791,40986447,2807505,0,
2048079,41222632,2807898,0,
2048128,41530133,2807965,0,
2048141,41191564,2807984,0,
2048248,40567375,2808132,0,
2048895,38269945,2808981,0,
2049171,38619943,2809322,0,
2049171,40283497,2809323,0,
2049300,39610052,2809491,0,
2049300,40819973,2809492,0,
2049562,39591722,2809835,0,
2050062,38619943,2810482,0,
2050062,40283497,2810483,0,
2050158,38179557,2810617,0,
2050158,39009936,2810618,0,
2050763,40038348,2811378,0,
2051239,39985543,2812002,0,
2051320,40038348,2812107,0,
2051532,38619943,2812375,0,
2051532,40986447,2812376,0,
2051486,39610052,2812317,0,
2051486,40819973,2812318,0,
2051593,40026065,2812453,0,
2051769,41232569,2812682,0,
2052133,41232572,2813132,0,
2052360,39200301,2813433,0,
2052385,37671210,2813473,0,
2052875,38239324,2814143,0,
2053056,41637764,2814373,0,
2053218,36800716,2814580,0,
2053897,39535503,2815475,0,
2053964,39598048,2815566,0,
2054399,41054030,2816124,0,
2054367,19688365,2816076,0,
2054638,40767372,2816438,0,
2055979,41024963,2818173,0,
2056064,40330810,2818276,0,
2056082,41291556,2818308,0,
2056585,39380370,2818961,0,
2056902,39383317,2819365,0,
2057273,40338136,2819852,0,
2057273,40458878,2819853,0,
2058193,38371536,2821071,0,
2058399,41268782,2821335,0,
2058400,41268781,2821336,0,
2058675,40986448,2821714,0,
2058707,40283499,2821757,0,
2058831,39258602,2821919,0,
2058865,41575233,2821961,0,
2058947,18822246,2822079,0,
2059099,31216968,2822295,0,
2059470,37317827,2822760,0,
2059619,41556612,2822955,0,
2059666,38165511,2823015,0,
2059653,37365265,2822996,0,
2059684,41264400,2823039,0,
2059817,38422093,2823230,0,
2059831,40785905,2823252,0,
2059863,40511301,2823295,0,
2060274,41556612,2823821,0,
2060246,41530134,2823788,0,
2060546,36862263,2824184,0,
2060546,39009934,2824183,0,
2060546,40381885,2824186,0,
2060546,40407270,2824185,0,
2060648,40330810,2824322,0,
2060582,40050089,2824232,0,
2060781,41232574,2824511,0,
2060872,41007400,2824626,0,
2060913,38269944,2824688,0,
2060973,41618444,2824765,0,
2061242,39535503,2825111,0,
2061255,39458611,2825125,0,
2061367,41618444,2825274,0,
2061538,38144897,2825510,0,
2061538,40004182,2825511,0,
2061668,41556896,2825670,0,
2062010,39192821,2826121,0,
2062269,37656573,2826449,0,
2062381,41618444,2826589,0,
2062948,39029922,2827299,0,
2063083,39610052,2827478,0,
2063083,41637785,2827479,0,
2063138,40459698,2827551,0,
2063844,36620184,2828429,0,
2063844,41208020,2828430,0,
2063979,40044737,2828611,0,
2064304,38230602,2829049,0,
2064701,41530123,2829537,0,
2064744,39598050,2829594,0,
2064953,41618444,2829863,0,
2065019,39147513,2829948,0,
2064998,40283499,2829924,0,
2065135,41277838,2830088,0,
2065246,41232568,2830240,0,
2065235,41233754,2830226,0,
2065409,41641859,2830458,0,
2065626,41521153,2830768,0,
2065738,40050089,2830955,0,
2065779,38222158,2831027,0,
2066135,40169029,2831681,0,
2066287,41628851,2831988,0,
2066339,41628851,2832074,0,
2066370,40075633,2832111,0,
2192492,41291553,3015760,0,
2066628,40785905,2832570,0,
2066783,41054030,2832802,0,
2066783,41598519,2832803,0,
2066873,41628851,2832925,0,
2067036,40761577,2833173,0,
2067036,40761583,2833172,0,
2067146,41530124,2833329,0,
2067147,41530133,2833330,0,
2067084,37541906,2833242,0,
2067084,39610052,2833240,0,
2067084,40819973,2833241,0,
2067450,40442859,2833742,0,
2067755,41628851,2834199,0,
2067774,38619943,2834227,0,
2067774,40986447,2834228,0,
2067887,39192821,2834400,0,
2068098,36482008,2834692,0,
2192406,37140590,3015636,0,
2068320,41222635,2835036,0,
2068615,40894530,2835479,0,
2068768,41054043,2835742,0,
2068768,41628851,2835743,0,
2069027,38603127,2836160,0,
2069282,41556612,2836582,0,
2069626,41191564,2837106,0,
2069910,40894530,2837573,0,
2070179,40761577,2837995,0,
2070558,41666129,2838576,0,
2070651,38619943,2838706,0,
2070651,40986447,2838707,0,
2070725,40986448,2838830,0,
2070954,41544712,2839155,0,
2070954,41628851,2839158,0,
2070814,41641859,2838960,0,
2070961,41054043,2839169,0,
2070961,41628851,2839170,0,
2071057,39610052,2839316,0,
2071057,40819973,2839317,0,
2071292,41618444,2839701,0,
2071302,41556612,2839717,0,
2072016,40283500,2840790,0,
2072126,41154410,2840967,0,
2072619,38165511,2841737,0,
2072659,41648513,2841798,0,
2072949,41578247,2842223,0,
2073101,41054030,2842478,0,
2073101,41649455,2842479,0,
2073185,41202163,2842608,0,
2073322,40852203,2842828,0,
2073322,40894525,2842827,0,
2073338,41530126,2842846,0,
2073527,38144897,2843115,0,
2073422,40894530,2842962,0,
2073556,38371542,2843212,0,
2073650,18822525,2843346,0,
2073650,41628851,2843347,0,
2073709,38123919,2843424,0,
2073835,41191568,2843625,0,
2073835,41628851,2843624,0,
2073954,40075633,2843816,0,
2073981,41530126,2843853,0,
2073918,40761577,2843760,0,
2074123,38165511,2844069,0,
2074246,36481995,2844258,0,
2074483,38165511,2844631,0,
2074691,41641859,2844941,0,
2074710,41556612,2844969,0,
2116901,41054027,2908270,0,
2074652,41544712,2844882,0,
2074827,41222630,2845166,0,
2074746,41031918,2845020,0,
2074880,41191731,2845249,0,
2074881,41628851,2845250,0,
2074752,41054046,2845031,0,
2074752,41628851,2845030,0,
2074855,41191564,2845211,0,
2075031,38619943,2845478,0,
2075031,40986447,2845479,0,
2075195,40894525,2845714,0,
2075382,38104896,2846025,0,
2075382,38104899,2846026,0,
2075316,41134831,2845925,0,
2075496,41637777,2846209,0,
2075608,40894527,2846374,0,
2075598,39961562,2846361,0,
2075945,40381886,2846955,0,
2076097,41618444,2847197,0,
2076213,40894530,2847384,0,
2076437,41054030,2847750,0,
2076477,36621870,2847801,0,
2076671,40771216,2848104,0,
2076671,41578247,2848105,0,
2076705,41628851,2848154,0,
2076572,41008494,2847939,0,
2076576,31216968,2847945,0,
2076745,40761577,2848209,0,
2076750,40986448,2848216,0,
2076905,40044732,2848468,0,
2077482,40801206,2849359,0,
2077778,41001390,2849800,0,
2077778,41001394,2849801,0,
2077778,41001395,2849802,0,
2077718,41648511,2849703,0,
2077723,37317827,2849709,0,
2078003,40044737,2850120,0,
2077853,40283500,2849907,0,
2077800,39926961,2849826,0,
2077895,40330810,2849957,0,
2078449,41275953,2850795,0,
2078616,40169069,2851052,0,
2078505,41028495,2850882,0,
2078576,40407270,2851002,0,
2078576,41628851,2851001,0,
2078708,41236999,2851189,0,
2079175,38422097,2851851,0,
2079184,40458875,2851867,0,
2079184,41628851,2851868,0,
2079246,39995460,2851965,0,
2079580,38619943,2852459,0,
2079580,40986447,2852460,0,
2079338,41641859,2852097,0,
2079351,38619943,2852118,0,
2079351,40986447,2852119,0,
2079557,40338136,2852428,0,
2079564,41628851,2852436,0,
2079637,40771212,2852540,0,
2079677,41628851,2852599,0,
2079810,40050089,2852795,0,
2079833,37817994,2852846,0,
2080227,41237001,2853442,0,
2080334,40904309,2853656,0,
2080493,41575724,2853889,0,
2080547,41575233,2853973,0,
2080679,40442853,2854189,0,
2080679,40442854,2854190,0,
2080800,40894527,2854358,0,
2080835,41618444,2854414,0,
2080937,41648513,2854556,0,
2080893,39961562,2854498,0,
2080943,41628851,2854566,0,
2080943,41637776,2854565,0,
2080962,41556612,2854609,0,
2081000,40894533,2854665,0,
2081000,41628851,2854664,0,
2081178,38230600,2854922,0,
2081178,38230602,2854923,0,
2081453,41628851,2855319,0,
2081426,39386301,2855279,0,
2081447,36701183,2855305,0,
2081447,38131027,2855306,0,
2081447,38144897,2855304,0,
2081447,41628851,2855307,0,
2081750,38968455,2855821,0,
2081750,40044732,2855820,0,
2082090,41277740,2856336,0,
2082186,41673344,2856501,0,
2082246,41014425,2856596,0,
2082317,41666129,2856706,0,
2082345,37317823,2856745,0,
2082377,38461131,2856793,0,
2082396,36323583,2856822,0,
2082423,41544712,2856861,0,
2082437,41154411,2856880,0,
2082492,41556612,2856961,0,
2082475,41682259,2856933,0,
2082536,40854949,2857028,0,
2082575,40761588,2857098,0,
2082586,40373145,2857117,0,
2082649,38269944,2857202,0,
2082677,41648513,2857239,0,
2082688,38422093,2857254,0,
2083048,40028649,2857836,0,
2083092,40028645,2857907,0,
