fulfilment Id, SKURef, Item Id, Filled Qty 
2108815,40894516,2896584,0,
2108804,38554811,2896568,0,
2108775,41191730,2896536,0,
2108784,40770314,2896547,0,
2108961,41232572,2896798,0,
2108952,37317826,2896786,0,
2109036,38144897,2896918,0,
2109056,40894527,2896941,0,
2109264,39987594,2897214,0,
2109437,39192823,2897473,1,
2109480,40894525,2897541,0,
2109488,40785905,2897551,0,
2109672,39548210,2897830,0,
2109846,41237005,2898104,0,
2110179,41008424,2898635,0,
2110143,39985545,2898583,0,
2110626,41556612,2899305,0,
2110620,38531149,2899298,0,
2110796,41556612,2899550,0,
2110784,41578149,2899534,0,
2110784,41628851,2899533,0,
2110794,41054041,2899547,0,
2110806,40894525,2899563,0,
2110966,41275953,2899777,0,
2110977,41618444,2899792,0,
2111036,39610052,2899876,0,
2111036,40819973,2899877,0,
2111053,39995448,2899900,0,
2111069,41237001,2899926,0,
2111079,40852229,2899940,0,
2111111,41526405,2899985,0,
2111333,40894530,2900299,0,
2111282,40894533,2900234,0,
2111375,38239324,2900349,0,
2111375,38983629,2900348,0,
2111709,40894526,2900797,0,
2111709,40894530,2900798,0,
2111781,41556612,2900893,0,
2111829,38206237,2900975,0,
2111900,40854370,2901071,0,
2111915,41277714,2901089,0,
2111974,40894524,2901169,0,
2112214,37140590,2901539,0,
2112214,40459698,2901540,0,
2112078,40338136,2901315,0,
2112462,41237001,2901889,0,
2112362,40894526,2901734,0,
2112459,41556612,2901883,0,
2112620,40459698,2902110,0,
2112563,39610052,2902021,0,
2112563,40819973,2902022,0,
2112597,41191564,2902067,0,
2112680,36620182,2902193,0,
2112844,41637777,2902421,0,
2112869,41526105,2902459,0,
2112931,41237001,2902544,0,
2112888,37671210,2902483,0,
2112936,40901047,2902550,0,
2113042,39987594,2902715,0,
2113046,41618444,2902722,0,
2113144,40894530,2902856,0,
2113196,40894530,2902927,0,
2113176,41054041,2902897,0,
2113428,38426143,2903268,0,
2113596,38123745,2903492,0,
2113689,41237001,2903638,0,
2113615,40296913,2903520,1,
2113657,41237001,2903595,0,
2113701,41530133,2903653,0,
2113752,41556612,2903723,0,
2113829,37317824,2903842,0,
2113840,39147513,2903854,0,
2113939,39987594,2903996,0,
2114040,38131027,2904156,0,
2114060,41054043,2904186,0,
2114062,40852224,2904188,0,
2356714,41736358,3246470,1,
2114155,41237001,2904311,0,
2355087,36617283,3244070,1,
2114178,41024963,2904342,0,
2114178,41530130,2904344,0,
2114178,41530134,2904343,0,
2114352,39175579,2904603,0,
2114360,40894525,2904612,0,
2114397,41007389,2904657,0,
2114458,41521152,2904743,0,
2114458,41521153,2904744,0,
2352975,41261338,3240896,1,
2114558,40458877,2904891,0,
2114721,40894526,2905137,0,
2114812,39383317,2905261,0,
2119193,40075633,2911670,0,
2114843,41001392,2905307,0,
2114843,41001394,2905306,0,
2114843,41233756,2905305,0,
2114896,41556612,2905380,0,
2114931,41237001,2905431,0,
2114962,41237006,2905474,0,
2115204,40459698,2905801,0,
2115198,38104898,2905793,0,
2115395,40894525,2906065,0,
2115275,41264400,2905912,0,
2115325,41054031,2905977,0,
2115574,40894527,2906335,0,
2115594,38104888,2906364,0,
2115663,40260950,2906455,0,
2115810,40785905,2906662,0,
2115998,37637181,2906950,0,
2116062,41054043,2907037,0,
2116076,39995438,2907062,0,
2116049,41054038,2907018,0,
2116146,40894530,2907178,0,
2116193,40894530,2907250,0,
2351518,36164396,3238877,1,
2116383,38144897,2907496,0,
2116475,41618444,2907626,0,
2116503,40381885,2907674,0,
2116535,40894526,2907723,0,
2116540,40567377,2907729,0,
2116559,41556612,2907760,1,
2116659,40894530,2907900,0,
2116632,40044732,2907870,0,
2116955,40894526,2908349,0,
2116891,41237001,2908258,0,
2117102,41641863,2908580,0,
2117016,39995478,2908443,0,
2117127,40934638,2908617,0,
2117425,41610684,2909047,0,
2117475,41014424,2909119,0,
2117520,41556612,2909174,0,
2117546,41054030,2909221,0,
2117622,41556612,2909323,0,
2117654,39598050,2909378,0,
2117669,38369000,2909409,0,
2117808,38619943,2909636,0,
2117808,39610052,2909635,0,
2117808,40819973,2909637,0,
2117808,40986447,2909638,0,
2117777,41264402,2909589,0,
2117787,40330809,2909603,0,
2118230,40894510,2910229,0,
2118280,41237001,2910297,0,
2118411,40894516,2910487,0,
2118443,37232284,2910533,0,
2118443,38273634,2910532,0,
2118520,41556612,2910652,0,
2118621,40567374,2910790,0,
2118468,41618444,2910575,0,
2118561,41556612,2910713,0,
2118860,39987594,2911179,0,
2118949,37509192,2911321,0,
2119124,40761584,2911577,0,
2118964,30004860,2911348,0,
2119573,38531149,2912260,0,
2119431,36164396,2912014,0,
2119458,36620184,2912057,0,
2119694,38206237,2912439,0,
2119769,40894526,2912540,0,
2119842,41575728,2912649,0,
2350967,38306823,3238008,1,
2120017,40296913,2912903,0,
2350967,40524465,3238009,1,
2120010,40296913,2912896,0,
2120015,40296913,2912901,0,
2120162,40296913,2913109,0,
2120236,40894530,2913207,0,
2120268,37541956,2913269,0,
2120235,40296913,2913206,0,
2120390,40296913,2913469,0,
2350610,36620183,3237482,1,
2350115,41232569,3236755,1,
2120463,41237001,2913582,0,
2120748,40296913,2913986,0,
2120593,40181798,2913774,0,
2120817,40296913,2914088,0,
2120884,41648510,2914182,0,
2120893,41054043,2914193,0,
2349931,40553583,3236482,1,
2120974,41017593,2914306,0,
2349931,41526405,3236483,1,
2121037,41222636,2914385,0,
2349931,39155006,3236484,1,
2121411,41587199,2914955,0,
2121516,41237001,2915106,0,
2121512,38123745,2915101,0,
2121684,40442855,2915340,0,
2121813,37967167,2915515,0,
2121886,41544711,2915616,0,
2121889,41232568,2915619,0,
2122052,38104912,2915866,0,
2122052,40935736,2915867,0,
2122052,41521149,2915865,0,
2122139,41017575,2915984,0,
2122089,38239332,2915922,0,
2122218,41237001,2916090,0,
2122220,40459698,2916092,0,
2122283,37140590,2916200,0,
2122467,40986448,2916452,0,
2122326,40338136,2916257,0,
2122332,38104899,2916268,0,
2122332,40761979,2916267,0,
2122374,40894525,2916323,0,
2122513,37712141,2916519,0,
2122445,40634930,2916424,0,
2122550,39200301,2916582,0,
2122737,18712290,2916841,0,
2122737,19923140,2916840,0,
2122680,40894526,2916761,0,
2122788,38907930,2916916,0,
2122864,40894526,2917015,0,
2122861,41471043,2917012,0,
2122945,41277714,2917128,0,
2123073,41277714,2917305,0,
2123089,41154410,2917325,0,
2123134,36764058,2917392,0,
2123025,41154411,2917243,0,
2123178,40459698,2917482,0,
2123370,38638087,2917786,0,
2123478,41644158,2917962,0,
2123480,41644149,2917964,0,
2123664,41671176,2918216,0,
2123663,39610052,2918214,0,
2123663,40819973,2918215,0,
2123517,41649474,2918020,0,
2123580,39458609,2918104,0,
2123629,40524525,2918166,0,
2123665,40894526,2918217,0,
2123758,39279613,2918366,0,
2123892,41544711,2918556,0,
2123981,41154411,2918695,0,
2123959,40567374,2918662,0,
2123959,40567377,2918661,0,
2124107,18885663,2918879,0,
2124161,41544711,2918954,0,
2124375,30994374,2919258,0,
2124212,40553597,2919028,0,
2124251,41191564,2919085,0,
2124304,41641860,2919168,0,
2124374,40381885,2919257,0,
2124512,40767357,2919440,0,
2124365,38619943,2919242,0,
2124365,40986447,2919243,0,
2124413,41228088,2919310,0,
2124426,39995431,2919332,0,
2124477,41237001,2919393,0,
2124558,41671176,2919510,0,
2124623,40785905,2919611,0,
2124667,41025844,2919673,0,
2124859,41680053,2919936,0,
2349931,39009935,3236485,1,
2124715,38206237,2919742,0,
2124752,41008496,2919786,0,
2124752,41035160,2919787,0,
2124862,41526146,2919939,0,
2124773,40852203,2919815,0,
2125014,39029919,2920181,0,
2124852,39386302,2919928,0,
2124897,41017568,2919986,0,
2124897,41017569,2919985,0,
2124897,41017570,2919984,0,
2124967,41233754,2920112,0,
2125120,40761588,2920325,0,
2125056,40381885,2920237,0,
2125072,40785904,2920261,0,
2125077,38619943,2920268,0,
2125077,40986447,2920269,0,
2125285,41618444,2920564,0,
2125227,40894527,2920494,0,
2125352,40986448,2920661,0,
2125368,40854949,2920681,0,
2125424,39029917,2920755,0,
2125424,40381885,2920756,0,
2125518,40986448,2920884,0,
2125805,41036818,2921298,0,
2125807,36481977,2921299,0,
2125808,41556612,2921300,0,
2125813,40038348,2921306,0,
2125813,40785905,2921305,0,
2125813,40894526,2921304,0,
2125813,41007399,2921308,0,
2125813,41036815,2921307,0,
2125867,40894525,2921383,0,
2349266,39326366,3235430,1,
2125930,40181798,2921462,0,
2125933,40894516,2921466,0,
2125933,40894527,2921465,0,
2126120,41264402,2921734,0,
2126221,40973670,2921881,0,
2126349,37671210,2922061,0,
2126470,41036820,2922237,0,
2126523,39147513,2922316,0,
2126741,41610550,2922648,0,
2126741,41687230,2922647,0,
2126618,38619943,2922464,0,
2126618,41222637,2922465,0,
2126557,39009928,2922374,0,
2126559,37456962,2922379,0,
2349266,39326361,3235431,1,
2126830,31216968,2922784,0,
2126839,40050089,2922798,0,
2126841,40894527,2922800,0,
2126866,41054030,2922833,0,
2126962,40973670,2922972,0,
2127127,41607890,2923216,0,
2349266,39326363,3235432,1,
2127182,41618444,2923294,0,
2127303,41610684,2923475,0,
2127373,19688365,2923572,0,
2127406,18822246,2923623,0,
2127934,38230601,2924387,0,
2127889,40973670,2924321,0,
2128106,40831218,2924609,0,
2128141,41556612,2924666,0,
2349157,36617282,3235229,1,
2128288,40894513,2924911,0,
2128361,41291551,2925016,0,
2128329,41054040,2924971,0,
2128409,40407270,2925095,0,
2128532,38554811,2925269,0,
2128541,41237000,2925283,0,
2128664,40785904,2925488,0,
2129064,41587200,2926053,0,
2129226,41184773,2926286,0,
2129117,41054030,2926122,0,
2129129,41222632,2926139,0,
2129206,40337696,2926259,0,
2129223,40973670,2926282,0,
2129292,40169045,2926378,0,
2129292,40169053,2926380,0,
2129292,40169069,2926379,0,
2129393,38619943,2926526,0,
2129393,40986447,2926527,0,
2129309,41236999,2926409,0,
2129346,40567377,2926459,0,
2129349,41618444,2926462,0,
2129400,41303919,2926540,0,
2348627,40553598,3234444,1,
2129594,39995466,2926823,0,
2129594,40761980,2926822,0,
2129621,37317823,2926873,0,
2129621,41005002,2926874,0,
2129697,40785904,2926978,0,
2129791,41618444,2927115,0,
2129876,41715990,2927245,0,
2129865,38123834,2927222,0,
2130020,40330810,2927456,0,
2130110,41191730,2927573,0,
2130151,41641866,2927627,0,
2130308,41673345,2927837,0,
2130382,41530134,2927956,0,
2130455,41054029,2928055,0,
2130444,39200301,2928040,0,
2130485,41236998,2928089,0,
2130492,41222636,2928099,0,
2130474,40894527,2928075,0,
2130478,41237002,2928079,0,
2130533,41054035,2928158,0,
2130706,41264400,2928407,0,
2130913,38104894,2928686,0,
2130741,30004860,2928458,0,
2130879,40567374,2928644,0,
2130936,36481986,2928717,0,
2131028,40340892,2928858,0,
2131200,40894511,2929109,0,
2131297,39009940,2929237,0,
2131298,36698391,2929236,0,
2131298,37265884,2929235,0,
2131348,38269944,2929301,0,
2131261,39009940,2929185,0,
2131273,41233754,2929198,0,
2131357,40634930,2929313,0,
2131366,40894525,2929327,0,
2131515,41598520,2929541,0,
2131475,40075633,2929491,0,
2131487,40785905,2929506,0,
2131734,39995450,2929834,0,
2131746,41191564,2929846,0,
2348110,41794051,3233686,1,
2131821,40373146,2929952,0,
2131968,38619943,2930172,0,
2131968,40986447,2930173,0,
2131813,40894527,2929942,0,
2131905,40785905,2930079,0,
2132074,41054034,2930324,0,
2131894,41641866,2930059,0,
2347917,40038348,3233354,1,
2132049,38123782,2930293,0,
2132059,38371540,2930304,0,
2132210,39200301,2930510,0,
2347335,40458875,3232496,1,
2132432,40973670,2930852,0,
2132364,41154411,2930753,0,
2132400,41054030,2930809,0,
2132588,40894527,2931057,0,
2132757,38239331,2931300,0,
2347167,40038348,3232271,1,
2132769,38619943,2931313,0,
2132769,40986447,2931314,0,
2132927,40866025,2931554,0,
2132976,40894525,2931622,0,
2133174,39467127,2931890,0,
2133171,37317827,2931887,0,
2133342,38499940,2932117,0,
2133342,38499950,2932118,0,
2133360,40044732,2932146,0,
2133454,40301558,2932276,0,
2133432,38983630,2932246,0,
2133439,40458877,2932255,0,
2133485,37317827,2932315,0,
2133601,40050089,2932460,0,
2133689,41575731,2932603,0,
2133660,40904313,2932551,0,
2133740,40894524,2932675,0,
2133839,38619943,2932814,0,
2133839,41222637,2932815,0,
2133984,38123745,2933033,0,
2133991,39961562,2933041,0,
2134157,41036820,2933271,0,
2134288,40894527,2933436,0,
2134331,41277838,2933487,0,
2134369,39147513,2933537,0,
2134447,41666129,2933639,0,
2134460,40761587,2933656,0,
2134591,41644149,2933829,0,
2134637,37892056,2933892,0,
2134633,39200301,2933887,0,
2134662,40524525,2933925,0,
2134670,39995477,2933935,0,
2134722,41014425,2934014,0,
2347123,41008432,3232200,1,
2134724,30004860,2934016,0,
2134803,41054030,2934149,0,
2134833,40785905,2934188,0,
2134890,18822246,2934277,0,
2134988,41610550,2934417,0,
2134988,41687230,2934416,0,
2134990,38269944,2934419,0,
2135049,40894517,2934500,0,
2135049,40894527,2934499,0,
2135107,40854951,2934579,0,
2135169,41025844,2934659,0,
2135285,40028646,2934816,0,
2135285,40028647,2934815,0,
2135442,41025844,2935050,0,
2135420,39458609,2935017,0,
2135420,39458614,2935016,0,
2135449,30004860,2935057,0,
2135477,40301576,2935102,0,
2135513,40894525,2935151,0,
2135520,41228087,2935166,0,
2135547,41264400,2935197,0,
2135557,41232571,2935211,0,
2135559,40050089,2935213,0,
2135593,41575731,2935272,0,
2135642,40553583,2935344,0,
2135642,41687230,2935345,0,
2135711,41237005,2935448,0,
2135754,40894525,2935506,0,
2135758,41264400,2935511,0,
2135800,39155006,2935572,0,
2135835,40553597,2935615,0,
2135868,40340893,2935652,0,
2135871,40442858,2935655,0,
2136136,41544711,2936063,0,
2136325,41107249,2936369,0,
2136265,38269944,2936277,0,
2136326,41107249,2936370,0,
2136404,41312035,2936490,0,
2136405,41312035,2936491,0,
2136406,40343961,2936492,0,
2136752,40296914,2936982,0,
2136822,40330810,2937071,0,
2136753,40973670,2936983,0,
2136961,41013671,2937261,0,
2137078,40458875,2937429,0,
2137037,41237001,2937367,0,
2137100,41028495,2937458,0,
2137101,41028494,2937459,0,
2137164,41237002,2937545,0,
2137179,40761968,2937562,0,
2137179,40761979,2937563,0,
2137297,40894527,2937721,0,
2137249,41264400,2937662,0,
2137335,40785905,2937776,0,
2137511,40894527,2938019,0,
2137589,41154411,2938118,0,
2137605,41191730,2938139,0,
2137625,41054038,2938160,0,
2137888,41237002,2938524,0,
2137755,40028647,2938336,0,
2137825,39029922,2938433,0,
2137825,41526146,2938434,0,
2137949,41637778,2938612,0,
2137981,40986448,2938656,0,
2138012,41191564,2938697,0,
2138006,40028646,2938691,0,
2138010,38422095,2938695,0,
2138223,41618444,2939029,0,
2138217,41191730,2939022,0,
2138252,40852224,2939068,0,
2138253,38230600,2939069,0,
2138256,37197627,2939075,0,
2138256,40761974,2939074,0,
2138256,40761976,2939073,0,
2138256,40915624,2939072,0,
2138214,41222636,2939019,0,
2138345,36482004,2939209,0,
2138461,41222636,2939385,0,
2138374,41028495,2939252,0,
2138412,40904405,2939304,0,
2138425,41008489,2939321,0,
2138558,41054034,2939520,0,
2138574,40761578,2939542,0,
2138605,39882271,2939587,0,
2138508,41264402,2939445,0,
2346934,40926246,3231905,1,
2138810,18822248,2939874,0,
2138944,41618444,2940097,0,
2138943,41036819,2940096,0,
2138846,41237001,2939931,0,
2139019,40894525,2940211,0,
2139037,40038348,2940234,0,
2139123,38269944,2940353,0,
2139260,41680282,2940548,0,
2139384,41236998,2940726,0,
2346817,38369000,3231742,1,
2139505,37671210,2940897,0,
2139543,40126235,2940944,0,
2139617,39610052,2941051,0,
2139617,40819973,2941052,0,
2139653,41054043,2941100,0,
2139726,40216244,2941195,0,
2139748,41054038,2941233,0,
2139586,37365264,2941015,0,
2139587,30516972,2941016,0,
2139756,41261338,2941246,0,
2139774,41303919,2941269,0,
2139818,41235844,2941328,0,
2139818,41687230,2941327,0,
2139819,41304236,2941329,0,
2139821,40785905,2941331,0,
2139969,40761974,2941546,0,
2140010,41575233,2941609,0,
2140019,40044732,2941625,0,
2140003,40986448,2941601,0,
2140089,30587328,2941717,0,
2140149,41556612,2941799,0,
2140164,41013671,2941817,0,
2140165,41618444,2941818,0,
2140228,38907930,2941909,0,
2140432,40986448,2942219,0,
2140313,41237005,2942041,0,
2140369,39009933,2942119,0,
2140486,41054038,2942285,0,
2140728,18822246,2942584,0,
2140985,40894525,2942944,0,
2140832,30754187,2942734,0,
2140832,30754188,2942735,0,
2140832,36182826,2942732,0,
2140832,38349756,2942733,0,
2140832,39230882,2942736,0,
2346772,41637779,3231679,1,
2140857,41530133,2942769,0,
2140871,40442856,2942788,0,
2140937,40854949,2942870,0,
2141273,41222635,2943326,0,
2346462,41237002,3231212,1,
2141295,40894527,2943353,0,
2141386,40458877,2943479,0,
2141386,41222635,2943480,0,
2141369,41264404,2943452,0,
2141566,39383317,2943739,0,
2141455,41715990,2943584,0,
2141496,40785905,2943634,0,
2141642,38638087,2943844,0,
2141527,38094454,2943684,0,
2141588,37637209,2943767,0,
2141630,41483619,2943826,0,
2141700,41154411,2943924,0,
2141728,37479975,2943962,0,
2141827,41237002,2944110,0,
2141844,41556612,2944130,0,
2141941,38619943,2944306,0,
2141941,40986447,2944307,0,
2141944,41637773,2944310,0,
2141989,41191731,2944370,0,
2142056,41530130,2944488,0,
2142155,39987594,2944627,0,
2142027,40050089,2944429,0,
2142251,41264400,2944769,0,
2142267,39631365,2944803,0,
2142267,41198758,2944802,0,
2142271,37365267,2944807,0,
2142297,40894529,2944849,0,
2142383,41154410,2944957,0,
2142479,41264400,2945075,0,
2142481,40553594,2945077,0,
2142481,41687230,2945078,0,
2142668,40459698,2945322,0,
2142696,41268778,2945359,0,
2142697,41268779,2945360,0,
2142697,41268780,2945361,0,
2142801,38230601,2945499,0,
2142802,38230602,2945500,0,
2142851,41237005,2945562,0,
2143023,41575731,2945798,0,
2143024,41222636,2945799,0,
2143005,40767372,2945778,0,
2143039,38206237,2945822,0,
2143018,38638087,2945793,0,
2143090,39610052,2945905,0,
2143090,40819973,2945906,0,
2143345,40458877,2946278,0,
2143329,41575731,2946233,0,
2143546,38230602,2946563,0,
2143547,41618444,2946564,0,
2143581,36164396,2946614,0,
2143629,37478449,2946683,0,
2143715,40553598,2946814,0,
2143715,41683822,2946813,0,
2143714,40894513,2946811,0,
2143714,40894517,2946812,0,
2143714,41054040,2946810,0,
2143799,41641860,2946948,0,
2143769,38619943,2946906,0,
2143769,40986447,2946907,0,
2143822,40973670,2946976,0,
2143839,41268778,2946992,0,
2143840,41268779,2946993,0,
2143841,41556892,2946994,0,
2143900,39009933,2947071,0,
2144011,36481995,2947229,0,
2144036,36481986,2947266,0,
2144197,36481977,2947508,0,
2144221,41682259,2947536,0,
2144222,41682259,2947537,0,
2151905,41682259,2958591,0,
2144257,41682259,2947583,0,
2144271,41682259,2947598,0,
2144261,41682259,2947587,0,
2144304,41682259,2947636,0,
2144323,41682259,2947660,0,
2144334,41682259,2947671,0,
2144383,41054035,2947742,0,
2144384,41671177,2947745,0,
2346418,39147513,3231155,1,
2144355,41682259,2947699,1,
2144422,41671177,2947786,0,
2144411,41682259,2947774,0,
2144416,41682259,2947779,0,
2144475,41682259,2947858,0,
2144533,41682259,2947929,0,
2144534,41682259,2947930,0,
2144535,41682259,2947931,0,
2144582,41682259,2947994,0,
2144478,41682259,2947861,0,
2144516,41671177,2947907,0,
2144584,41682259,2947996,0,
2144585,41682259,2947997,0,
2144638,41682259,2948070,1,
2144607,41671177,2948023,0,
2144628,41054043,2948054,0,
2144719,41682259,2948161,0,
2144684,41671177,2948122,0,
2144641,41682259,2948073,0,
2144642,41682259,2948074,0,
2144708,40181798,2948148,0,
2144790,41682259,2948253,0,
2144714,41682259,2948154,0,
2144791,41671177,2948254,0,
2345645,41277838,3229972,1,
2144797,41682259,2948260,1,
2144806,41682259,2948274,0,
2144883,41682259,2948366,0,
2144697,41666129,2948137,0,
2144799,41682259,2948264,1,
2144800,41682259,2948262,1,
2144748,39987594,2948196,0,
2144885,41671177,2948368,0,
2144887,41682259,2948370,0,
2144891,41682259,2948373,0,
2144895,41682259,2948378,0,
2144894,41682259,2948377,0,
2144870,41682259,2948353,0,
2144990,41682259,2948500,0,
2144992,41671177,2948503,0,
2345686,41610550,3230029,1,
2144991,41682259,2948501,0,
2144993,41682259,2948502,0,
2144995,41682259,2948507,0,
2144957,41682259,2948443,0,
2144998,41682259,2948510,0,
2144999,41682259,2948511,0,
2145000,41671177,2948512,0,
2144975,41682259,2948476,0,
2144976,41682259,2948477,0,
2145045,41682259,2948565,0,
2145184,41682259,2948750,0,
2145185,41682259,2948751,0,
2145061,41682259,2948592,0,
2145121,18885663,2948660,0,
2145121,39200301,2948659,0,
2145186,41682259,2948752,0,
2145043,41682259,2948563,0,
2145086,41671177,2948621,0,
2145058,41682259,2948587,0,
2145187,41671177,2948753,0,
2145188,41682259,2948754,0,
2145162,41666129,2948720,0,
2145287,41682259,2948876,1,
2145288,41682259,2948877,0,
2145294,41671177,2948883,0,
2145291,41682259,2948880,0,
2145290,41682259,2948879,0,
2145295,41671177,2948885,0,
2145293,41671177,2948882,0,
2145292,41682259,2948884,0,
2145220,39147513,2948787,0,
2145236,41682259,2948807,1,
2345470,38579908,3229687,1,
2145390,41682259,2949011,0,
2145362,41682259,2948974,1,
2145363,41666129,2948975,0,
2145350,41637773,2948962,0,
2145482,41671177,2949128,0,
2145484,41666129,2949130,0,
2145445,40511300,2949081,0,
2145490,40459698,2949135,0,
2145491,41682259,2949137,1,
2145492,41682259,2949138,0,
2145447,40852203,2949083,0,
2145606,41682259,2949308,1,
2145479,41671177,2949120,0,
2145605,40459698,2949305,0,
2145570,39147513,2949247,0,
2145539,41666129,2949196,0,
2145546,41666129,2949204,0,
2145549,41682259,2949208,0,
2145719,41682259,2949450,0,
2145586,41682259,2949275,0,
2145590,41682259,2949281,1,
2145718,41682259,2949449,0,
2145647,40785905,2949354,0,
2145722,41671177,2949453,0,
2152800,41671177,2959894,1,
2145674,41666129,2949389,0,
2145683,41682259,2949405,0,
2145744,41666129,2949478,0,
2145746,40511300,2949480,0,
2145771,41666129,2949507,0,
2145830,41682259,2949592,0,
2145829,41682259,2949590,0,
2145818,41054029,2949577,0,
2145935,41023241,2949742,0,
2145887,40458877,2949675,0,
2145903,40973670,2949704,0,
2145960,41264400,2949781,0,
2146015,41575233,2949853,0,
2145995,40761979,2949828,0,
2146023,41191731,2949861,0,
2146058,41648513,2949913,0,
2146105,38619943,2949975,0,
2146105,40986447,2949976,0,
2146272,36862264,2950208,0,
2146272,39016416,2950209,0,
2146272,39303712,2950210,0,
2146272,40946471,2950211,0,
2146344,41264400,2950325,0,
2146478,30004860,2950523,0,
2146529,39200301,2950600,0,
2345482,41644152,3229701,1,
2146572,41236997,2950662,0,
2146732,41277838,2950894,0,
2146660,40075633,2950789,0,
2146724,40296914,2950884,0,
2146728,38206237,2950889,0,
2146772,41257004,2950947,0,
2146833,36482008,2951027,0,
2146871,41232569,2951078,0,
2146996,38619943,2951260,0,
2146996,40986447,2951261,0,
2147107,41237002,2951441,0,
2147119,39155006,2951457,0,
2147222,40524525,2951619,0,
2147306,19765714,2951755,0,
2345230,41017568,3229346,1,
2147385,36482004,2951852,0,
2147387,41191568,2951854,0,
2147558,40634929,2952104,0,
2147587,40050089,2952144,0,
2147436,40894510,2951918,0,
2147600,39200301,2952158,0,
2147661,38603115,2952252,0,
2147661,38603126,2952253,0,
2147689,40785904,2952305,0,
2147592,38239333,2952150,0,
2147691,38089692,2952307,0,
2147729,41264400,2952366,0,
2147814,36189392,2952491,0,
2147772,41264400,2952429,0,
2147789,39458614,2952456,0,
2147935,37456962,2952705,0,
2147896,41277740,2952635,0,
2147977,39610052,2952754,0,
2147977,40819973,2952755,0,
2148158,41154411,2953032,0,
2148123,41556612,2952978,0,
2148133,40986448,2952993,0,
2148334,37479975,2953292,0,
2148616,38907930,2953699,0,
2148508,37509192,2953555,0,
2148644,40973670,2953740,0,
2148747,41264400,2953876,0,
2148885,38983630,2954067,0,
2148835,37479975,2953992,0,
2149254,41236999,2954596,0,
2149240,40884630,2954578,0,
2149293,19688365,2954651,0,
2149334,37681578,2954715,0,
2149334,39255870,2954714,0,
2149376,40126234,2954784,0,
2149441,41264401,2954879,0,
2149528,41222636,2954997,0,
2149548,40894511,2955022,0,
2149570,40338136,2955051,0,
2149574,41252444,2955055,0,
2149575,37479975,2955056,0,
2149682,39029919,2955204,0,
2149684,40801204,2955207,0,
2149725,41191730,2955258,0,
2149729,41375783,2955263,0,
2149738,19765714,2955272,0,
2150005,40894516,2955686,0,
2149969,41007390,2955643,0,
2149973,38269944,2955647,0,
2150076,40458875,2955808,0,
2150208,40075633,2956005,0,
2344736,41054034,3228584,1,
2150393,38131027,2956292,0,
2150466,38104892,2956397,0,
2150467,38104902,2956398,0,
2150560,41291552,2956556,0,
2150561,41556612,2956557,0,
2150705,37456964,2956767,0,
2150715,40894527,2956782,0,
2150740,41261338,2956819,0,
2151152,38858593,2957430,0,
2151152,38858595,2957431,0,
2151148,41671178,2957423,0,
2151214,41191731,2957539,0,
2151213,41232569,2957538,0,
2151545,40894513,2958051,0,
2151585,41232569,2958108,0,
2152033,40181798,2958764,0,
2152098,40044732,2958859,0,
2152152,41277838,2958957,0,
2152307,40973670,2959186,0,
2152448,41233752,2959385,0,
2152652,40852224,2959660,0,
2152714,38179559,2959753,0,
2152714,41610550,2959755,0,
2152714,41687230,2959754,0,
2152801,37197628,2959895,0,
2152931,18437898,2960073,0,
2152931,41235844,2960072,0,
2152931,41687230,2960071,0,
2152947,41526146,2960091,0,
2153015,40894527,2960186,0,
2153040,39009933,2960217,0,
2153081,39987594,2960281,0,
2153082,40338136,2960282,0,
2153089,40767356,2960290,0,
2153344,37559986,2960671,0,
2153344,37559990,2960670,0,
2153369,40458877,2960700,0,
2153223,41264400,2960500,0,
2153262,41648513,2960561,0,
2153285,40031515,2960592,0,
2153303,40004180,2960620,0,
2153460,40634929,2960846,0,
2153536,41671178,2960962,0,
2153528,41264400,2960952,0,
2153565,40181798,2961011,0,
2153659,41007389,2961168,0,
2153672,41191731,2961184,0,
2153672,41222636,2961183,0,
2153721,36701183,2961270,0,
2153739,40330810,2961301,0,
2153816,39386297,2961419,0,
2153975,41264400,2961644,0,
2154028,38422099,2961725,0,
2154028,40801205,2961724,0,
2154086,41257962,2961800,0,
2154133,41556612,2961857,0,
2154229,41191731,2961998,0,
2154158,40973670,2961884,0,
2154169,39029917,2961897,0,
2154169,40381885,2961898,0,
2154309,40894527,2962102,0,
2154473,41530129,2962331,0,
2344840,40785905,3228762,1,
2154617,40338133,2962555,0,
2154585,40181798,2962499,0,
2154661,40028646,2962616,0,
2154662,39458609,2962619,0,
2154662,39458614,2962617,0,
2154662,40028649,2962618,0,
2154885,15977216,2962934,0,
2154809,41673349,2962836,0,
2154849,40894528,2962892,0,
2154871,38239324,2962917,0,
2154918,41001392,2962982,0,
2154918,41008494,2962981,0,
2154918,41008495,2962980,0,
2155026,39712870,2963142,0,
2155240,40442853,2963483,0,
2155267,40458875,2963518,0,
2155300,41618444,2963565,0,
2155320,38269944,2963598,0,
2155371,41191731,2963667,0,
2155514,40442859,2963886,0,
2155477,40785874,2963833,0,
2155634,40854951,2964056,0,
2155624,41191730,2964046,0,
2155857,41264400,2964371,0,
2155827,40785904,2964328,0,
2155924,40169029,2964485,0,
2155924,40169053,2964486,0,
2155975,39386298,2964556,0,
2156024,40028648,2964621,0,
2156152,41191731,2964818,0,
