Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1197415,1001944510,1852267,Recolectado,2021-02-22T22:08:47.778Z,
1197338,3001944419,1852167,Recolectado,2021-02-22T21:31:06.637Z,
1197253,1001944230,1852046,Recolectado,2021-02-22T20:56:08.989Z,
1197240,1001944356,1852032,Recolectado,2021-02-22T20:49:36.469Z,
1197210,1001944200,1851980,Recolectado,2021-02-22T20:32:14.911Z,
1197210,1001944200,1851979,Recolectado,2021-02-22T20:32:10.563Z,
1197135,1001944158,1851883,Recolectado,2021-02-22T19:54:47.674Z,
1197104,3001944145,1851840,Recolectado,2021-02-22T19:41:55.846Z,
1197087,3001944014,1851810,Recolectado,2021-02-22T19:31:08.143Z,
1197066,1001943819,1851786,Recolectado,2021-02-22T19:19:52.557Z,
1197059,1001944022,1851778,Recolectado,2021-02-22T19:16:42.049Z,
1197056,1001943810,1851777,Recolectado,2021-02-22T19:16:30.106Z,
1197056,1001943810,1851776,Recolectado,2021-02-22T19:16:26.757Z,
1197058,1001944021,1851775,Recolectado,2021-02-22T19:16:25.569Z,
1197049,3001944016,1851765,Recolectado,2021-02-22T19:15:38.639Z,
1197047,1001944012,1851763,Recolectado,2021-02-22T19:14:58.893Z,
1196997,1001943942,1851691,Recolectado,2021-02-22T18:55:03.360Z,
1196994,3001943940,1851688,Recolectado,2021-02-22T18:54:36.924Z,
1196968,1001943876,1851654,Recolectado,2021-02-22T18:46:05.453Z,
1196960,1001943883,1851648,Recolectado,2021-02-22T18:41:58.789Z,
1196920,3001943851,1851602,Recolectado,2021-02-22T18:27:28.556Z,
1196853,2001943668,1851513,Recolectado,2021-02-22T18:03:20.535Z,
1196834,3001943510,1851492,Recolectado,2021-02-22T17:56:19.052Z,
1196828,3001943645,1851482,Recolectado,2021-02-22T17:53:46.212Z,
1196806,1001943623,1851454,Recolectado,2021-02-22T17:40:17.118Z,
1196797,3001943612,1851442,Recolectado,2021-02-22T17:34:19.192Z,
1196789,3001943568,1851434,Recolectado,2021-02-22T17:30:15.900Z,
1196789,3001943568,1851433,Recolectado,2021-02-22T17:30:14.480Z,
1196786,1001943586,1851425,Recolectado,2021-02-22T17:30:07.191Z,
1196781,3001943601,1851422,Recolectado,2021-02-22T17:29:29.926Z,
1196775,1001943483,1851414,Recolectado,2021-02-22T17:23:47.270Z,
1196752,1001943562,1851384,Recolectado,2021-02-22T17:09:43.936Z,
1196656,3001943347,1851264,Recolectado,2021-02-22T16:15:30.346Z,
1196647,1001943331,1851249,Recolectado,2021-02-22T16:08:43.302Z,
1196645,1001943330,1851246,Recolectado,2021-02-22T16:08:32.280Z,
1196627,3001943313,1851224,Recolectado,2021-02-22T15:56:34.628Z,
1196621,3001943306,1851214,Recolectado,2021-02-22T15:51:16.035Z,
1196619,1001943118,1851212,Recolectado,2021-02-22T15:49:34.705Z,
1196603,3001943292,1851196,Recolectado,2021-02-22T15:41:28.266Z,
1196601,3001943288,1851194,Recolectado,2021-02-22T15:40:03.560Z,
1196599,1001943285,1851192,Recolectado,2021-02-22T15:37:58.224Z,
1196596,3001943283,1851188,Recolectado,2021-02-22T15:35:27.670Z,
1196567,1001943255,1851150,Recolectado,2021-02-22T15:16:10.397Z,
1196565,3001943245,1851145,Recolectado,2021-02-22T15:16:06.564Z,
1196541,3001943088,1851120,Recolectado,2021-02-22T14:52:44.348Z,
1196528,3001943223,1851104,Recolectado,2021-02-22T14:39:20.645Z,
1196475,3001943172,1851042,Recolectado,2021-02-22T11:16:08.841Z,
1196460,1001943048,1851026,Recolectado,2021-02-22T09:31:45.114Z,
1196460,1001943048,1851025,Recolectado,2021-02-22T09:31:43.257Z,
1196460,1001943048,1851024,Recolectado,2021-02-22T09:31:41.118Z,
1196460,1001943048,1851023,Recolectado,2021-02-22T09:31:39.381Z,
1196458,1001943043,1851020,Recolectado,2021-02-22T09:11:03.306Z,
1196404,3001942962,1850949,Recolectado,2021-02-22T06:53:59.569Z,
1196380,3001942866,1850915,Recolectado,2021-02-22T06:31:06.793Z,
