Order Id, Order Ref, Fulfilment Id, Status, CreatedOn, Estafeta tracking Number
1108168,1001812678,1724669,Recolectado,2021-01-30T02:31:17.834Z,'
1108085,1001812441,1724538,Recolectado,2021-01-30T02:16:05.989Z,'
1108080,1001812563,1724535,Recolectado,2021-01-30T02:15:53.916Z,'
1108061,3001812494,1724504,Recolectado,2021-01-30T02:11:32.689Z,'
1108028,3001812455,1724465,Recolectado,2021-01-30T02:05:22.029Z,'
1107988,1001812419,1724394,Recolectado,2021-01-30T01:55:33.338Z,'
1107988,1001812419,1724393,Recolectado,2021-01-30T01:55:32.229Z,'
1107971,1001812311,1724360,Recolectado,2021-01-30T01:50:59.054Z,'
1107970,3001812310,1724356,Recolectado,2021-01-30T01:50:41.233Z,'
1107964,3001812303,1724348,Recolectado,2021-01-30T01:48:23.398Z,'
1107949,1001812370,1724332,Recolectado,2021-01-30T01:45:15.709Z,'
1107949,1001812370,1724331,Recolectado,2021-01-30T01:45:13.584Z,'
1107930,1001812376,1724303,Recolectado,2021-01-30T01:39:16.898Z,'
1107930,1001812376,1724302,Recolectado,2021-01-30T01:39:15.384Z,'
1107905,1001812359,1724262,Recolectado,2021-01-30T01:32:07.483Z,'
1107905,1001812359,1724261,Recolectado,2021-01-30T01:32:06.265Z,'
1107905,1001812359,1724260,Recolectado,2021-01-30T01:32:04.879Z,'
1107905,1001812359,1724259,Recolectado,2021-01-30T01:32:02.986Z,'
1107905,1001812359,1724257,Recolectado,2021-01-30T01:32:01.639Z,'
1107903,1001812261,1724256,Recolectado,2021-01-30T01:31:50.036Z,'
1107876,3001812240,1724221,Recolectado,2021-01-30T01:25:30.415Z,'
1107875,1001812235,1724220,Recolectado,2021-01-30T01:25:26.438Z,'
1107873,1001812233,1724216,Recolectado,2021-01-30T01:24:22.745Z,'
1107806,1001812173,1724115,Recolectado,2021-01-30T01:10:25.178Z,'
1107800,3001812165,1724100,Recolectado,2021-01-30T01:08:13.663Z,'
1107753,1001811992,1724021,Recolectado,2021-01-30T01:00:04.428Z,'
1107751,3001812032,1724020,Recolectado,2021-01-30T00:59:39.464Z,'
1107706,1001811923,1723955,Recolectado,2021-01-30T00:46:35.271Z,'
1107699,3001811815,1723941,Recolectado,2021-01-30T00:46:10.161Z,'
1107698,1001811956,1723938,Recolectado,2021-01-30T00:46:09.448Z,'
1107696,1001811944,1723934,Recolectado,2021-01-30T00:46:08.864Z,'
1107663,1001811957,1723904,Recolectado,2021-01-30T00:39:57.711Z,'
1107624,1001811844,1723845,Recolectado,2021-01-30T00:31:08.026Z,'
1107603,1001811805,1723819,Recolectado,2021-01-30T00:26:39.182Z,'
1107585,3001811848,1723792,Recolectado,2021-01-30T00:22:24.252Z,'
1107585,3001811848,1723791,Recolectado,2021-01-30T00:22:21.667Z,'
1107585,3001811848,1723790,Recolectado,2021-01-30T00:22:20.428Z,'
1107585,3001811848,1723789,Recolectado,2021-01-30T00:22:19.040Z,'
1107585,3001811848,1723788,Recolectado,2021-01-30T00:22:17.325Z,'
1107571,3001811622,1723765,Recolectado,2021-01-30T00:16:07.446Z,'
1107557,3001811722,1723747,Recolectado,2021-01-30T00:12:39.511Z,'
1107521,3001811696,1723690,Recolectado,2021-01-30T00:05:46.403Z,'
1107521,3001811696,1723689,Recolectado,2021-01-30T00:05:44.372Z,'
1107425,3001811559,1723558,Recolectado,2021-01-29T23:44:03.155Z,'
1107399,1001811514,1723520,Recolectado,2021-01-29T23:34:28.543Z,'
1107397,3001811513,1723517,Recolectado,2021-01-29T23:34:11.170Z,'
1107390,3001811504,1723505,Recolectado,2021-01-29T23:31:57.390Z,'
1107384,1001811419,1723499,Recolectado,2021-01-29T23:31:01.202Z,'
1104469,1001806925,1723459,Recolectado,2021-01-29T23:27:59.511Z,'
1107349,1001811402,1723444,Recolectado,2021-01-29T23:26:30.082Z,'
1107345,1001811398,1723440,Recolectado,2021-01-29T23:25:29.435Z,'
1107281,1001811439,1723348,Recolectado,2021-01-29T23:12:51.417Z,'
1107255,3001811306,1723310,Recolectado,2021-01-29T23:04:49.442Z,'
1107252,1001811300,1723303,Recolectado,2021-01-29T23:03:50.974Z,'
1107245,1001811283,1723293,Recolectado,2021-01-29T23:02:19.661Z,'
1107214,3001811251,1723248,Recolectado,2021-01-29T22:56:29.055Z,'
1101077,3001801484,1723216,Recolectado,2021-01-29T22:49:34.757Z,'
1107191,3001811191,1723214,Recolectado,2021-01-29T22:49:15.784Z,'
1107185,1001811187,1723203,Recolectado,2021-01-29T22:48:07.327Z,'
1107115,3001811149,1723097,Recolectado,2021-01-29T22:30:07.461Z,'
1107115,3001811149,1723095,Recolectado,2021-01-29T22:30:04.432Z,'
1107089,1001811039,1723061,Recolectado,2021-01-29T22:21:47.641Z,'
1107089,1001811039,1723059,Recolectado,2021-01-29T22:21:45.572Z,'
1107030,1001810895,1722979,Recolectado,2021-01-29T22:02:22.590Z,'
1107027,3001810892,1722974,Recolectado,2021-01-29T22:01:34.021Z,'
1107006,3001810883,1722944,Recolectado,2021-01-29T21:58:04.351Z,'
1106983,3001810940,1722919,Recolectado,2021-01-29T21:51:31.223Z,'
1106978,3001810858,1722914,Recolectado,2021-01-29T21:50:08.145Z,'
1106926,1001810722,1722847,Recolectado,2021-01-29T21:39:56.723Z,'
1106926,1001810722,1722845,Recolectado,2021-01-29T21:39:53.866Z,'
1106926,1001810722,1722844,Recolectado,2021-01-29T21:39:52.653Z,'
1106926,1001810722,1722842,Recolectado,2021-01-29T21:39:50.274Z,'
1106924,1001810778,1722839,Recolectado,2021-01-29T21:39:33.493Z,'
1106911,1001810713,1722823,Recolectado,2021-01-29T21:35:10.541Z,'
1106902,1001810744,1722812,Recolectado,2021-01-29T21:32:56.856Z,'
1106890,1001810738,1722795,Recolectado,2021-01-29T21:30:09.136Z,'
1106878,3001810630,1722782,Recolectado,2021-01-29T21:26:31.227Z,'
1098132,1001797001,1722756,Recolectado,2021-01-29T21:22:11.237Z,'
1106854,3001810674,1722753,Recolectado,2021-01-29T21:21:50.724Z,'
1106854,3001810674,1722752,Recolectado,2021-01-29T21:21:49.370Z,'
1106854,3001810674,1722750,Recolectado,2021-01-29T21:21:47.453Z,'
1106854,3001810674,1722749,Recolectado,2021-01-29T21:21:45.950Z,'
1106836,1001810593,1722729,Recolectado,2021-01-29T21:17:41.814Z,'
1106690,1001810298,1722554,Recolectado,2021-01-29T20:46:09.638Z,'
1106687,1001810382,1722549,Recolectado,2021-01-29T20:45:24.779Z,'
1106673,3001810455,1722529,Recolectado,2021-01-29T20:41:36.355Z,'
1106671,3001810453,1722528,Recolectado,2021-01-29T20:41:32.581Z,'
1106640,1001810317,1722473,Recolectado,2021-01-29T20:33:36.663Z,'
1106640,1001810317,1722472,Recolectado,2021-01-29T20:33:35.337Z,'
1106639,3001810349,1722471,Recolectado,2021-01-29T20:33:26.136Z,'
1106635,3001810314,1722466,Recolectado,2021-01-29T20:32:43.428Z,'
1106613,1001810311,1722439,Recolectado,2021-01-29T20:30:53.295Z,'
1106528,1001810241,1722330,Recolectado,2021-01-29T20:11:34.616Z,'
1106503,1001810119,1722293,Recolectado,2021-01-29T20:04:36.731Z,'
1106455,1001810136,1722228,Recolectado,2021-01-29T19:54:09.521Z,'
1106450,1001810069,1722221,Recolectado,2021-01-29T19:52:47.330Z,'
1103318,1001805179,1722189,Recolectado,2021-01-29T19:46:15.753Z,'
1106422,1001809999,1722176,Recolectado,2021-01-29T19:46:06.791Z,'
1106411,3001810045,1722159,Recolectado,2021-01-29T19:44:05.881Z,'
1106408,3001810039,1722156,Recolectado,2021-01-29T19:42:07.446Z,'
1106407,3001810038,1722155,Recolectado,2021-01-29T19:42:03.560Z,'
1106363,1001809883,1722098,Recolectado,2021-01-29T19:29:46.433Z,'
1106335,1001809861,1722060,Recolectado,2021-01-29T19:18:42.845Z,'
1106325,1001809807,1722049,Recolectado,2021-01-29T19:16:10.416Z,'
1106301,1001809845,1722020,Recolectado,2021-01-29T19:12:07.098Z,'
1106253,1001809792,1721955,Recolectado,2021-01-29T18:59:12.155Z,'
1106251,3001809787,1721952,Recolectado,2021-01-29T18:58:27.349Z,'
1106227,3001809762,1721925,Recolectado,2021-01-29T18:52:10.618Z,'
1106228,3001809765,1721924,Recolectado,2021-01-29T18:52:09.776Z,'
1106227,3001809762,1721923,Recolectado,2021-01-29T18:52:06.668Z,'
1106220,3001809695,1721915,Recolectado,2021-01-29T18:49:40.831Z,'
1106218,1001809692,1721913,Recolectado,2021-01-29T18:48:57.146Z,'
1106143,1001809658,1721822,Recolectado,2021-01-29T18:35:30.882Z,'
1106120,1001809638,1721793,Recolectado,2021-01-29T18:30:16.829Z,'
1106050,1001809396,1721705,Recolectado,2021-01-29T18:14:29.011Z,'
1106027,1001809506,1721671,Recolectado,2021-01-29T18:07:42.850Z,'
1106019,1001809373,1721656,Recolectado,2021-01-29T18:05:54.456Z,'
1106002,3001809472,1721633,Recolectado,2021-01-29T18:01:39.958Z,'
1106001,1001809362,1721631,Recolectado,2021-01-29T18:01:22.069Z,'
1105973,1001809445,1721597,Recolectado,2021-01-29T17:55:24.417Z,'
1105954,1001809338,1721574,Recolectado,2021-01-29T17:50:20.421Z,'
1105927,1001809222,1721537,Recolectado,2021-01-29T17:43:20.792Z,'
1105906,3001809201,1721505,Recolectado,2021-01-29T17:34:27.694Z,'
1105886,1001809195,1721483,Recolectado,2021-01-29T17:31:06.369Z,'
1105856,1001809163,1721441,Recolectado,2021-01-29T17:19:27.110Z,'
1105825,1001808933,1721403,Recolectado,2021-01-29T17:04:58.834Z,'
1105822,3001808932,1721401,Recolectado,2021-01-29T17:04:21.855Z,'
1105790,1001809028,1721357,Recolectado,2021-01-29T16:52:58.044Z,'
1105726,1001808876,1721261,Recolectado,2021-01-29T16:34:36.897Z,'
1105721,3001808967,1721255,Recolectado,2021-01-29T16:31:33.522Z,'
1105703,3001808950,1721230,Recolectado,2021-01-29T16:23:47.322Z,'
1105696,2001808940,1721222,Recolectado,2021-01-29T16:20:48.493Z,'
1105689,3001808827,1721213,Recolectado,2021-01-29T16:15:42.145Z,'
1105656,1001808634,1721178,Recolectado,2021-01-29T16:04:05.671Z,'
1105596,3001808738,1721097,Recolectado,2021-01-29T15:42:53.861Z,'
1105574,1001808712,1721074,Recolectado,2021-01-29T15:34:29.653Z,'
1105571,3001808590,1721071,Recolectado,2021-01-29T15:33:41.584Z,'
1105505,3001808560,1720990,Recolectado,2021-01-29T15:03:36.725Z,'
1105440,3001808475,1720912,Recolectado,2021-01-29T14:18:21.160Z,'
1105440,3001808475,1720911,Recolectado,2021-01-29T14:18:18.201Z,'
1105426,3001808473,1720890,Recolectado,2021-01-29T14:04:37.991Z,'
1105417,3001808464,1720879,Recolectado,2021-01-29T13:53:46.531Z,'
923685,3001535314,1720858,Recolectado,2021-01-29T13:27:41.778Z,'
1105382,3001808416,1720830,Recolectado,2021-01-29T11:47:35.901Z,'
939437,3001563053,1720826,Recolectado,2021-01-29T11:30:17.799Z,'
1105371,3001808398,1720806,Recolectado,2021-01-29T10:35:23.913Z,'
1105371,3001808398,1720805,Recolectado,2021-01-29T10:35:18.554Z,'
1105352,3001808375,1720769,Recolectado,2021-01-29T08:49:54.368Z,'
1105329,3001808211,1720740,Recolectado,2021-01-29T08:00:12.164Z,'
1105313,1001808202,1720720,Recolectado,2021-01-29T07:39:02.533Z,'
1105302,3001808188,1720701,Recolectado,2021-01-29T07:29:53.404Z,'
1105302,3001808188,1720700,Recolectado,2021-01-29T07:29:52.053Z,'
1105284,3001808165,1720661,Recolectado,2021-01-29T07:12:05.111Z,'
1105163,3001807816,1720473,Recolectado,2021-01-29T06:00:01.029Z,'
1105142,1001807879,1720440,Recolectado,2021-01-29T05:45:04.573Z,'
1105128,1001807891,1720427,Recolectado,2021-01-29T05:39:42.184Z,'
1105070,3001807758,1720346,Recolectado,2021-01-29T05:23:53.138Z,'
1105012,3001807660,1720278,Recolectado,2021-01-29T05:09:10.637Z,'
1105012,3001807660,1720277,Recolectado,2021-01-29T05:09:07.662Z,'
1105012,3001807660,1720276,Recolectado,2021-01-29T05:09:06.183Z,'
1105012,3001807660,1720275,Recolectado,2021-01-29T05:09:04.580Z,'
1105013,3001807661,1720274,Recolectado,2021-01-29T05:09:04.464Z,'
1105005,1001807656,1720264,Recolectado,2021-01-29T05:08:10.798Z,'
1104996,1001807647,1720249,Recolectado,2021-01-29T05:06:39.734Z,'
1104983,3001807524,1720227,Recolectado,2021-01-29T05:05:19.737Z,'
1104942,1001807492,1720177,Recolectado,2021-01-29T04:53:08.151Z,'
1104913,3001807460,1720136,Recolectado,2021-01-29T04:45:21.359Z,'
1104898,1001807472,1720118,Recolectado,2021-01-29T04:42:58.343Z,'
1104870,1001807545,1720079,Recolectado,2021-01-29T04:33:48.775Z,'
1104862,3001807406,1720062,Recolectado,2021-01-29T04:31:13.286Z,'
1104833,3001807438,1720027,Recolectado,2021-01-29T04:29:34.276Z,'
1104833,3001807438,1720026,Recolectado,2021-01-29T04:29:32.793Z,'
1104833,3001807438,1720025,Recolectado,2021-01-29T04:29:31.157Z,'
1104797,3001807387,1719980,Recolectado,2021-01-29T04:16:28.124Z,'
1104788,3001807224,1719966,Recolectado,2021-01-29T04:15:37.934Z,'
1104765,1001807295,1719935,Recolectado,2021-01-29T04:09:28.082Z,'
1104710,3001807267,1719862,Recolectado,2021-01-29T03:58:07.004Z,'
1104700,3001807219,1719843,Recolectado,2021-01-29T03:54:32.640Z,'
1104699,3001807254,1719842,Recolectado,2021-01-29T03:54:26.500Z,'
1104680,3001807032,1719818,Recolectado,2021-01-29T03:48:22.591Z,'
1104643,3001807178,1719771,Recolectado,2021-01-29T03:41:53.921Z,'
1104610,1001807146,1719727,Recolectado,2021-01-29T03:33:05.716Z,'
1104604,3001807136,1719722,Recolectado,2021-01-29T03:31:16.341Z,'
1104605,1001807137,1719721,Recolectado,2021-01-29T03:31:15.019Z,'
1104604,3001807136,1719719,Recolectado,2021-01-29T03:31:14.841Z,'
1104564,3001806990,1719666,Recolectado,2021-01-29T03:23:56.943Z,'
1104559,3001806986,1719660,Recolectado,2021-01-29T03:22:03.292Z,'
1104552,1001807097,1719650,Recolectado,2021-01-29T03:20:24.936Z,'
1104545,1001807090,1719642,Recolectado,2021-01-29T03:18:45.271Z,'
1104515,1001806964,1719596,Recolectado,2021-01-29T03:12:53.532Z,'
1104490,1001807043,1719564,Recolectado,2021-01-29T03:07:13.175Z,'
1104490,1001807043,1719563,Recolectado,2021-01-29T03:07:11.645Z,'
1104490,1001807043,1719561,Recolectado,2021-01-29T03:07:10.265Z,'
1104482,3001806945,1719546,Recolectado,2021-01-29T03:04:59.139Z,'
1104469,1001806925,1719528,Recolectado,2021-01-29T03:01:58.934Z,'
1104469,1001806925,1719527,Recolectado,2021-01-29T03:01:57.172Z,'
1104469,1001806925,1719526,Recolectado,2021-01-29T03:01:55.721Z,'
1104438,3001806905,1719486,Recolectado,2021-01-29T02:57:51.895Z,'
1104425,3001806892,1719459,Recolectado,2021-01-29T02:53:33.059Z,'
1104403,3001806814,1719422,Recolectado,2021-01-29T02:48:05.300Z,'
1104403,3001806814,1719421,Recolectado,2021-01-29T02:48:02.793Z,'
1104358,1001806792,1719358,Recolectado,2021-01-29T02:37:30.912Z,'
1104349,3001806713,1719333,Recolectado,2021-01-29T02:34:31.427Z,'
1104338,1001806701,1719314,Recolectado,2021-01-29T02:32:04.933Z,'
1104304,3001806664,1719237,Recolectado,2021-01-29T02:22:24.050Z,'
1104295,3001806658,1719220,Recolectado,2021-01-29T02:20:26.209Z,'
1104279,1001806435,1719197,Recolectado,2021-01-29T02:16:25.267Z,'
1104229,1001806423,1719120,Recolectado,2021-01-29T02:03:35.559Z,'
1104229,1001806423,1719119,Recolectado,2021-01-29T02:03:33.730Z,'
1104229,1001806423,1719118,Recolectado,2021-01-29T02:03:32.439Z,'
1104210,3001806391,1719092,Recolectado,2021-01-29T02:00:37.587Z,'
1104200,1001806561,1719080,Recolectado,2021-01-29T01:58:10.679Z,'
1104176,3001806529,1719049,Recolectado,2021-01-29T01:51:19.881Z,'
1104169,1001806519,1719041,Recolectado,2021-01-29T01:49:51.174Z,'
1104169,1001806519,1719040,Recolectado,2021-01-29T01:49:49.871Z,'
1104169,1001806519,1719039,Recolectado,2021-01-29T01:49:47.610Z,'
1104106,3001806361,1718954,Recolectado,2021-01-29T01:34:13.776Z,'
1104088,1001806352,1718929,Recolectado,2021-01-29T01:30:41.612Z,'
1104084,3001806290,1718924,Recolectado,2021-01-29T01:30:18.730Z,'
1104030,3001806121,1718833,Recolectado,2021-01-29T01:15:39.476Z,'
1104016,3001806270,1718826,Recolectado,2021-01-29T01:15:20.846Z,'
1103904,3001806057,1718648,Recolectado,2021-01-29T00:48:51.568Z,'
1103889,3001806142,1718629,Recolectado,2021-01-29T00:44:00.344Z,'
1103878,1001806026,1718617,Recolectado,2021-01-29T00:40:36.955Z,'
1103816,1001805942,1718513,Recolectado,2021-01-29T00:24:15.720Z,'
1103812,3001805812,1718507,Recolectado,2021-01-29T00:23:34.475Z,'
1093346,1001790092,1718357,Recolectado,2021-01-28T23:56:02.625Z,'
1103692,1001805735,1718347,Recolectado,2021-01-28T23:55:14.978Z,'
1103690,1001805757,1718343,Recolectado,2021-01-28T23:54:33.068Z,'
1103665,3001805740,1718296,Recolectado,2021-01-28T23:46:02.493Z,'
1103580,3001805502,1718190,Recolectado,2021-01-28T23:26:31.803Z,'
1103558,3001805593,1718159,Recolectado,2021-01-28T23:20:28.413Z,'
1097890,1001796658,1718150,Recolectado,2021-01-28T23:19:53.566Z,'
1103542,3001805460,1718129,Recolectado,2021-01-28T23:15:45.541Z,'
1103535,3001805570,1718119,Recolectado,2021-01-28T23:15:21.422Z,'
1103517,1001805548,1718093,Recolectado,2021-01-28T23:11:06.137Z,'
1103511,1001805467,1718084,Recolectado,2021-01-28T23:08:40.585Z,'
1101520,3001802315,1718073,Recolectado,2021-01-28T23:07:13.978Z,'
1103412,1001805191,1717935,Recolectado,2021-01-28T22:45:07.312Z,'
1103384,1001805298,1717899,Recolectado,2021-01-28T22:37:52.318Z,'
1103352,3001805164,1717838,Recolectado,2021-01-28T22:30:42.838Z,'
1103325,3001805270,1717817,Recolectado,2021-01-28T22:28:31.846Z,'
1103291,1001805238,1717767,Recolectado,2021-01-28T22:18:27.474Z,'
1103203,1001804933,1717651,Recolectado,2021-01-28T22:00:41.739Z,'
1103173,3001805037,1717602,Recolectado,2021-01-28T21:52:34.152Z,'
1103145,1001804911,1717568,Recolectado,2021-01-28T21:46:00.840Z,'
1103127,1001804894,1717544,Recolectado,2021-01-28T21:41:57.740Z,'
1099544,1001798987,1717513,Recolectado,2021-01-28T21:34:00.069Z,'
1099544,1001798987,1717511,Recolectado,2021-01-28T21:33:51.236Z,'
1103063,1001804778,1717451,Recolectado,2021-01-28T21:25:08.615Z,'
1103043,1001804715,1717417,Recolectado,2021-01-28T21:18:36.172Z,'
1103043,1001804715,1717416,Recolectado,2021-01-28T21:18:34.834Z,'
1103009,3001804692,1717372,Recolectado,2021-01-28T21:14:25.893Z,'
1103008,1001804742,1717371,Recolectado,2021-01-28T21:14:17.434Z,'
1103006,1001804688,1717369,Recolectado,2021-01-28T21:13:27.158Z,'
1102982,3001804667,1717340,Recolectado,2021-01-28T21:08:27.615Z,'
1102982,3001804667,1717339,Recolectado,2021-01-28T21:08:26.372Z,'
1102982,3001804667,1717338,Recolectado,2021-01-28T21:08:23.872Z,'
1102976,1001804659,1717331,Recolectado,2021-01-28T21:05:52.431Z,'
1102967,1001804646,1717318,Recolectado,2021-01-28T21:02:40.604Z,'
1102967,1001804646,1717317,Recolectado,2021-01-28T21:02:39.344Z,'
1102941,1001804630,1717280,Recolectado,2021-01-28T20:57:41.236Z,'
1102922,3001804491,1717256,Recolectado,2021-01-28T20:53:22.183Z,'
1102918,1001804607,1717250,Recolectado,2021-01-28T20:52:32.381Z,'
1102897,1001804586,1717225,Recolectado,2021-01-28T20:47:29.262Z,'
1102887,1001804453,1717217,Recolectado,2021-01-28T20:46:20.247Z,'
1102887,1001804453,1717216,Recolectado,2021-01-28T20:46:18.844Z,'
1102887,1001804453,1717212,Recolectado,2021-01-28T20:46:16.122Z,'
1102881,1001804581,1717201,Recolectado,2021-01-28T20:45:49.253Z,'
1102874,1001804571,1717191,Recolectado,2021-01-28T20:42:18.509Z,'
1102869,1001804565,1717185,Recolectado,2021-01-28T20:40:44.349Z,'
1102821,3001804361,1717119,Recolectado,2021-01-28T20:30:07.652Z,'
1102818,3001804279,1717116,Recolectado,2021-01-28T20:30:06.366Z,'
1102807,1001804410,1717101,Recolectado,2021-01-28T20:28:03.362Z,'
1102782,3001804386,1717069,Recolectado,2021-01-28T20:22:36.000Z,'
1102773,1001804378,1717058,Recolectado,2021-01-28T20:20:46.094Z,'
1102757,3001804363,1717041,Recolectado,2021-01-28T20:16:19.267Z,'
1102740,3001804292,1717021,Recolectado,2021-01-28T20:14:21.812Z,'
1102714,1001804336,1716981,Recolectado,2021-01-28T20:07:51.647Z,'
1102673,1001804125,1716937,Recolectado,2021-01-28T20:00:18.300Z,'
1102673,1001804125,1716933,Recolectado,2021-01-28T20:00:16.313Z,'
1102630,3001804171,1716856,Recolectado,2021-01-28T19:52:35.489Z,'
1102629,3001804169,1716854,Recolectado,2021-01-28T19:52:02.747Z,'
1102623,3001804019,1716847,Recolectado,2021-01-28T19:51:17.956Z,'
1102577,3001804126,1716791,Recolectado,2021-01-28T19:43:28.571Z,'
1102559,1001803984,1716763,Recolectado,2021-01-28T19:38:49.854Z,'
1102547,1001804086,1716745,Recolectado,2021-01-28T19:36:52.032Z,'
1102534,3001803970,1716729,Recolectado,2021-01-28T19:34:15.426Z,'
1102522,1001803961,1716714,Recolectado,2021-01-28T19:32:05.677Z,'
1102520,2001804058,1716712,Recolectado,2021-01-28T19:31:06.305Z,'
1102520,2001804058,1716711,Recolectado,2021-01-28T19:31:04.496Z,'
1102520,2001804058,1716710,Recolectado,2021-01-28T19:31:03.167Z,'
1102478,3001803833,1716654,Recolectado,2021-01-28T19:24:27.685Z,'
1102438,3001803883,1716599,Recolectado,2021-01-28T19:18:34.517Z,'
1102416,1001803791,1716573,Recolectado,2021-01-28T19:15:43.837Z,'
1102416,1001803791,1716572,Recolectado,2021-01-28T19:15:42.595Z,'
1102406,1001803801,1716558,Recolectado,2021-01-28T19:13:03.309Z,'
1102395,1001803839,1716544,Recolectado,2021-01-28T19:09:48.858Z,'
1102393,1001803838,1716541,Recolectado,2021-01-28T19:08:26.633Z,'
1102393,1001803838,1716540,Recolectado,2021-01-28T19:08:24.815Z,'
1102392,1001803789,1716539,Recolectado,2021-01-28T19:08:24.798Z,'
1102392,1001803789,1716538,Recolectado,2021-01-28T19:08:21.145Z,'
1102391,1001803836,1716537,Recolectado,2021-01-28T19:07:15.965Z,'
1102390,3001803735,1716535,Recolectado,2021-01-28T19:06:42.538Z,'
1102390,3001803735,1716534,Recolectado,2021-01-28T19:06:40.236Z,'
1102387,3001803733,1716531,Recolectado,2021-01-28T19:04:24.847Z,'
1102386,1001803732,1716530,Recolectado,2021-01-28T19:01:34.540Z,'
1102385,1001803731,1716529,Recolectado,2021-01-28T19:01:02.086Z,'
1102373,3001803730,1716510,Recolectado,2021-01-28T19:00:05.039Z,'
1102369,1001803729,1716509,Recolectado,2021-01-28T19:00:02.125Z,'
1102366,3001803727,1716505,Recolectado,2021-01-28T18:58:38.076Z,'
1102365,3001803725,1716501,Recolectado,2021-01-28T18:57:23.077Z,'
1102350,3001803715,1716476,Recolectado,2021-01-28T18:52:20.937Z,'
1102350,3001803715,1716474,Recolectado,2021-01-28T18:52:19.530Z,'
1102347,1001803765,1716470,Recolectado,2021-01-28T18:51:16.530Z,'
1102345,1001803762,1716467,Recolectado,2021-01-28T18:50:35.018Z,'
1102341,1001803760,1716463,Recolectado,2021-01-28T18:50:22.341Z,'
