Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
414162,Entregado HD,2020-08-05T17:50:32.685Z,39454130,1,29.7
414162,Entregado HD,2020-08-05T17:50:32.685Z,40465592,1,330
414162,Entregado HD,2020-08-05T17:50:32.685Z,40465594,1,330
414162,Entregado HD,2020-08-05T17:50:32.685Z,39540153,1,31.8
414162,Entregado HD,2020-08-05T17:50:32.685Z,40315923,1,449.4
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40476170,1,195.44
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40775137,1,384.3
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40775131,1,314.3
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40624760,1,335.2
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40775119,1,279.3
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40775133,1,314.3
413946,Error en Sistema,2020-08-05T16:46:15.662Z,38187296,1,39
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40775115,1,279.3
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40446442,1,290.64
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40476161,1,279.44
413946,Error en Sistema,2020-08-05T16:46:15.662Z,40775129,1,419.3
413898,Cancelado por Validacion,2020-08-05T16:36:22.904Z,40608654,12,699.3
413190,Entregado HD,2020-08-05T06:46:10.693Z,38220022,1,109
413190,Entregado HD,2020-08-05T06:46:10.693Z,40652250,1,207
413190,Entregado HD,2020-08-05T06:46:10.693Z,40652734,1,447
413190,Entregado HD,2020-08-05T06:46:10.693Z,40200377,1,86.8
413190,Entregado HD,2020-08-05T06:46:10.693Z,40200376,1,70
413190,Entregado HD,2020-08-05T06:46:10.693Z,40461566,1,314.3
413190,Entregado HD,2020-08-05T06:46:10.693Z,40462342,1,95.6
413190,Entregado HD,2020-08-05T06:46:10.693Z,40613558,1,68.7
413190,Entregado HD,2020-08-05T06:46:10.693Z,40392575,1,475.6
412204,Cancelado,2020-08-05T02:31:03.101Z,41107078,1,17999
412204,Cancelado,2020-08-05T02:31:03.101Z,39930826,1,13999
412204,Cancelado,2020-08-05T02:31:03.101Z,41107081,1,19999
412204,Cancelado,2020-08-05T02:31:03.101Z,39689280,1,1563.15
412018,Cancelado,2020-08-05T01:52:14.526Z,41049888,1,359.7
412018,Cancelado,2020-08-05T01:52:14.526Z,40898389,1,254.7
412018,Cancelado,2020-08-05T01:52:14.526Z,40840226,1,215.7
412018,Cancelado,2020-08-05T01:52:14.526Z,41036776,1,149.7
411998,Entregado HD,2020-08-05T01:48:37.912Z,40391296,1,999.6
411998,Entregado HD,2020-08-05T01:48:37.912Z,40756623,1,729.6
411958,Cancelado por Validacion,2020-08-05T01:39:26.479Z,37472294,1,152.5
411958,Cancelado por Validacion,2020-08-05T01:39:26.479Z,37472266,1,112.5
411948,Entregado HD,2020-08-05T01:37:26.066Z,40435536,1,178.88
411793,Solicitud de Devolución Iniciada,2020-08-05T01:09:12.260Z,40644740,1,495
411278,Solicitud de Devolución Iniciada,2020-08-04T23:31:21.799Z,40700469,1,276
411278,Solicitud de Devolución Iniciada,2020-08-04T23:31:21.799Z,40607192,1,356
411104,Solicitud de Devolución Iniciada,2020-08-04T23:01:03.993Z,41159561,1,1760
411104,Solicitud de Devolución Iniciada,2020-08-04T23:01:03.993Z,41159562,1,1440
411104,Solicitud de Devolución Iniciada,2020-08-04T23:01:03.993Z,41159565,1,1595
411056,Solicitud de Devolución Iniciada,2020-08-04T22:53:10.289Z,40229054,1,209.3
411056,Solicitud de Devolución Iniciada,2020-08-04T22:53:10.289Z,38074175,1,188.8
411056,Solicitud de Devolución Iniciada,2020-08-04T22:53:10.289Z,38854043,3,34.5
411056,Solicitud de Devolución Iniciada,2020-08-04T22:53:10.289Z,39007772,1,34.5
411056,Solicitud de Devolución Iniciada,2020-08-04T22:53:10.289Z,39649227,1,104.3
411056,Solicitud de Devolución Iniciada,2020-08-04T22:53:10.289Z,39007784,3,34.5
410662,Entregado HD,2020-08-04T21:38:09.979Z,30546875,1,409
410662,Entregado HD,2020-08-04T21:38:09.979Z,31272143,1,475
410556,Entregado HD,2020-08-04T21:16:26.421Z,38243203,1,51
410556,Entregado HD,2020-08-04T21:16:26.421Z,41095272,1,140.7
410556,Entregado HD,2020-08-04T21:16:26.421Z,41014071,1,155.7
410419,Solicitud de Devolución Iniciada,2020-08-04T20:49:28.341Z,40386000,1,191.52
410419,Solicitud de Devolución Iniciada,2020-08-04T20:49:28.341Z,40029788,1,129
410419,Solicitud de Devolución Iniciada,2020-08-04T20:49:28.341Z,40743199,1,383.52
410377,Solicitud de Devolución Iniciada,2020-08-04T20:38:48.973Z,40576211,1,897
410377,Solicitud de Devolución Iniciada,2020-08-04T20:38:48.973Z,40614980,1,777
410377,Solicitud de Devolución Iniciada,2020-08-04T20:38:48.973Z,40611009,1,596
410377,Solicitud de Devolución Iniciada,2020-08-04T20:38:48.973Z,40797281,1,1959.44
410316,Solicitud de Devolución Iniciada,2020-08-04T20:26:08.785Z,41095274,2,359.7
410316,Solicitud de Devolución Iniciada,2020-08-04T20:26:08.785Z,41036717,1,134.7
410316,Solicitud de Devolución Iniciada,2020-08-04T20:26:08.785Z,39724608,1,22.5
410187,Fulfilment con Cancelacion,2020-08-04T19:57:55.217Z,38925555,1,499.5
410174,Entregado HD,2020-08-04T19:54:04.954Z,39755515,1,209.3
410157,Solicitud de Devolución Iniciada,2020-08-04T19:51:33.340Z,40047211,1,493.5
410139,Solicitud de Devolución Iniciada,2020-08-04T19:45:32.924Z,40797317,1,1106.64
410139,Solicitud de Devolución Iniciada,2020-08-04T19:45:32.924Z,40035984,1,265.3
410139,Solicitud de Devolución Iniciada,2020-08-04T19:45:32.924Z,40781015,1,359.6
410139,Solicitud de Devolución Iniciada,2020-08-04T19:45:32.924Z,40380328,1,239.52
410076,Solicitud de Devolución Iniciada,2020-08-04T19:32:51.085Z,40860993,1,55.44
410076,Solicitud de Devolución Iniciada,2020-08-04T19:32:51.085Z,40861003,1,55.44
410076,Solicitud de Devolución Iniciada,2020-08-04T19:32:51.085Z,40951786,1,53.4
409935,Cancelado,2020-08-04T19:00:00.350Z,40071848,1,94
409935,Cancelado,2020-08-04T19:00:00.350Z,40898428,1,254.7
409686,Solicitud de Devolución Iniciada,2020-08-04T18:03:14.888Z,39649232,1,839.3
409686,Solicitud de Devolución Iniciada,2020-08-04T18:03:14.888Z,40458605,1,196
409566,Solicitud de Devolución Iniciada,2020-08-04T17:35:53.594Z,40658956,1,1156
409566,Solicitud de Devolución Iniciada,2020-08-04T17:35:53.594Z,40577412,1,1183.6
409566,Solicitud de Devolución Iniciada,2020-08-04T17:35:53.594Z,40577411,1,1183.6
409566,Solicitud de Devolución Iniciada,2020-08-04T17:35:53.594Z,40658899,1,1116
409441,Solicitud de Devolución Iniciada,2020-08-04T17:07:40.837Z,40748107,1,2290
409287,Entregado HD,2020-08-04T16:28:15.189Z,41036717,1,134.7
409249,Solicitud de Devolución Iniciada,2020-08-04T16:16:06.655Z,38981661,1,16
